# period(s) Vg(km/s)
1.100000000000000089e+00 1.196460000000000079e+00
1.000000000000000000e+00 1.231940000000000035e+00
9.000000000000000222e-01 1.253519999999999968e+00
8.000000000000000444e-01 1.201880000000000059e+00
6.999999999999999556e-01 1.264839999999999964e+00
5.999999999999999778e-01 1.253209999999999935e+00
5.000000000000000000e-01 1.326230000000000020e+00
4.000000000000000222e-01 1.141499999999999959e+00
2.999999999999999889e-01 1.169359999999999955e+00
