# period(s) Vg(km/s)
1.100000000000000089e+00 8.185400000000000453e-01
1.000000000000000000e+00 8.413800000000000168e-01
9.000000000000000222e-01 8.326900000000000412e-01
8.000000000000000444e-01 8.548099999999999588e-01
6.999999999999999556e-01 9.474900000000000544e-01
5.999999999999999778e-01 1.002920000000000034e+00
5.000000000000000000e-01 9.797700000000000298e-01
4.000000000000000222e-01 1.028599999999999959e+00
2.999999999999999889e-01 9.934199999999999697e-01
