# period(s) Vg(km/s)
1.100000000000000089e+00 1.128749999999999920e+00
1.000000000000000000e+00 1.056110000000000104e+00
9.000000000000000222e-01 1.054130000000000011e+00
8.000000000000000444e-01 1.034210000000000074e+00
6.999999999999999556e-01 1.153559999999999919e+00
5.999999999999999778e-01 1.240699999999999914e+00
5.000000000000000000e-01 1.253260000000000041e+00
4.000000000000000222e-01 1.303660000000000041e+00
2.999999999999999889e-01 1.175389999999999935e+00
