# frequency(Hz) HVamp
2.000000000000000042e-02 1.318937000000000026e+00
2.043777802275861116e-02 1.328737000000000057e+00
2.088513892042544867e-02 1.342700999999999922e+00
2.134229185993890415e-02 1.359199000000000046e+00
2.180945121728470465e-02 1.375099000000000071e+00
2.228683671448790371e-02 1.387070999999999943e+00
2.277467095838639488e-02 1.394357000000000069e+00
2.327318386720582041e-02 1.400430000000000064e+00
2.378260869151607032e-02 1.410447000000000006e+00
2.430318396985316209e-02 1.427583000000000046e+00
2.483515418061077798e-02 1.450031000000000070e+00
2.537876860438217572e-02 1.470568000000000097e+00
2.593428185548686538e-02 1.480480999999999936e+00
2.650195524800330604e-02 1.475162000000000084e+00
2.708205410122367304e-02 1.456779999999999964e+00
2.767485116257483238e-02 1.432133000000000100e+00
2.828062296556268368e-02 1.408536000000000010e+00
2.889965516642458918e-02 1.391092999999999913e+00
2.953223712425469966e-02 1.381893999999999956e+00
3.017866585007221089e-02 1.380408000000000079e+00
3.083924344304486698e-02 1.384381000000000084e+00
3.151428172097601316e-02 1.390972000000000097e+00
3.220409460893151193e-02 1.397618000000000027e+00
3.290900679366954434e-02 1.402233000000000063e+00
3.362935008254323843e-02 1.403224000000000027e+00
3.436545982617606604e-02 1.399650000000000061e+00
3.511768145762538679e-02 1.391304000000000096e+00
3.588636982920923035e-02 1.378503999999999952e+00
3.667188287528685281e-02 1.361814999999999998e+00
3.747459035401046190e-02 1.342160999999999937e+00
3.829486888200696326e-02 1.320926999999999962e+00
3.913310161841203338e-02 1.300173999999999941e+00
3.998968266187323539e-02 1.282763000000000098e+00
4.086501260624340881e-02 1.271071999999999980e+00
4.175950326235679244e-02 1.266294999999999948e+00
4.267357455111880221e-02 1.270283000000000051e+00
4.360765235805109941e-02 1.287185000000000024e+00
4.456217573218773653e-02 1.320850000000000080e+00
4.553759360593897382e-02 1.368751999999999969e+00
4.653436264861679494e-02 1.418909999999999894e+00
4.755294901990994583e-02 1.455772000000000066e+00
4.859383060501651364e-02 1.470747999999999944e+00
4.965749734357217948e-02 1.466207999999999956e+00
5.074444382592605690e-02 1.451062000000000074e+00
5.185518671652646766e-02 1.434220999999999968e+00
5.299023919793973553e-02 1.420741999999999949e+00
5.415013688613103116e-02 1.411348999999999965e+00
5.533542508618215922e-02 1.403810999999999920e+00
5.654665825930951795e-02 1.394366999999999912e+00
5.778440269534190765e-02 1.378309000000000006e+00
5.904923992113619846e-02 1.350975999999999955e+00
6.034176368113722960e-02 1.310332999999999970e+00
6.166257977365023624e-02 1.258861999999999925e+00
6.301230579922413588e-02 1.202653999999999890e+00
6.439157495481964699e-02 1.148908000000000040e+00
6.580103648476649802e-02 1.103296999999999972e+00
6.724135160227064090e-02 1.067898000000000014e+00
6.871319291929786632e-02 1.040601000000000109e+00
7.021724865648072689e-02 1.017085000000000017e+00
7.175422799231455373e-02 9.948329999999999673e-01
7.332484622679873165e-02 9.754359999999999697e-01
7.492985067379918929e-02 9.618370000000000530e-01
7.656998328017844413e-02 9.532190000000000385e-01
7.824601847091161577e-02 9.434879999999999933e-01
7.995873489609482687e-02 9.248720000000000274e-01
8.170894587125514252e-02 8.930479999999999530e-01
8.349746848200181870e-02 8.498029999999999751e-01
8.532513483931059017e-02 8.020439999999999792e-01
8.719280666320453066e-02 7.585880000000000400e-01
8.910136197668877545e-02 7.265509999999999469e-01
9.105169441740208758e-02 7.085050000000000514e-01
9.304472101470850909e-02 7.017050000000000232e-01
9.508136492722282784e-02 7.002159999999999496e-01
9.716259003207046441e-02 6.973909999999999831e-01
9.928937600698042876e-02 6.871500000000000385e-01
1.014627169666056788e-01 6.661529999999999951e-01
1.036836198025345573e-01 6.366699999999999582e-01
1.059531470945422049e-01 6.065549999999999553e-01
1.082723426204657002e-01 5.847940000000000360e-01
1.106423073612318730e-01 5.758459999999999690e-01
1.130641434367904014e-01 5.774700000000000388e-01
1.155389888050807612e-01 5.832549999999999679e-01
1.180680199308263012e-01 5.870950000000000335e-01
1.206523964642573915e-01 5.860149999999999526e-01
1.232933427266421494e-01 5.800870000000000193e-01
1.259921091142061633e-01 5.705409999999999648e-01
1.287499385219043613e-01 5.580479999999999885e-01
1.315681276210838024e-01 5.423200000000000243e-01
1.344480149355610776e-01 5.231999999999999984e-01
1.373909270603933253e-01 5.023870000000000280e-01
1.403982677661723133e-01 4.841509999999999980e-01
1.434714465996406174e-01 4.739729999999999777e-01
1.466118729226930095e-01 4.756560000000000232e-01
1.498210387691902012e-01 4.886599999999999833e-01
1.531004603883944215e-01 5.076070000000000304e-01
1.564516759885790365e-01 5.246729999999999450e-01
1.598762174374112610e-01 5.335600000000000342e-01
1.633757347823671657e-01 5.324210000000000331e-01
1.669518482487836186e-01 5.238350000000000506e-01
1.706062493069121222e-01 5.122550000000000159e-01
1.743406480276755433e-01 5.007970000000000477e-01
1.781567686922972404e-01 4.898819999999999841e-01
1.820564109071452219e-01 4.791389999999999816e-01
1.860414236112984399e-01 4.703109999999999791e-01
1.901136708649468487e-01 4.674880000000000146e-01
1.942750635716576912e-01 4.745260000000000034e-01
1.985275213739692568e-01 4.924160000000000204e-01
2.028730886819132551e-01 5.183470000000000022e-01
2.073137384534022021e-01 5.467379999999999463e-01
2.118516148918974384e-01 5.715820000000000345e-01
2.164888283105038391e-01 5.892709999999999892e-01
2.212275340673810209e-01 6.012969999999999704e-01
2.260699835805370650e-01 6.153319999999999901e-01
2.310183752015635139e-01 6.423900000000000166e-01
2.360751096568884100e-01 6.902369999999999894e-01
2.412425341466744866e-01 7.575269999999999504e-01
2.465230998307618715e-01 8.342479999999999896e-01
2.519191833183147544e-01 9.078840000000000243e-01
2.574334553825345373e-01 9.690499999999999670e-01
2.630683822583526066e-01 1.013276999999999983e+00
2.688266710467492326e-01 1.040780999999999956e+00
2.747110108843249798e-01 1.055697000000000108e+00
2.807241335168895180e-01 1.064324000000000048e+00
2.868688920234096495e-01 1.072283000000000097e+00
2.931481028187655768e-01 1.081984000000000057e+00
2.995647922697904919e-01 1.091938999999999993e+00
3.061219491886544297e-01 1.098424000000000067e+00
3.128225983045015424e-01 1.098608999999999947e+00
3.196699982673885665e-01 1.093320999999999987e+00
3.266672524899394969e-01 1.087496000000000018e+00
3.338175913859038335e-01 1.088262000000000063e+00
3.411245032800827026e-01 1.102038000000000073e+00
3.485912903071751723e-01 1.132026999999999894e+00
3.562216425308692980e-01 1.177605999999999931e+00
3.640189144227933826e-01 1.235756999999999994e+00
3.719868599361595973e-01 1.302769000000000066e+00
3.801292743636255911e-01 1.374854999999999938e+00
3.884498326752345854e-01 1.447799000000000058e+00
3.969526737144291051e-01 1.516793000000000058e+00
4.056414997215270768e-01 1.577175999999999911e+00
4.145204868460213854e-01 1.625507999999999953e+00
4.235940173275368759e-01 1.660381000000000107e+00
4.328659535344370757e-01 1.683030000000000026e+00
4.423408678727827614e-01 1.697237000000000107e+00
4.520233696082087693e-01 1.707678000000000029e+00
4.619176604055267865e-01 1.717379999999999907e+00
4.720285331807737017e-01 1.726506000000000096e+00
4.823605567984378673e-01 1.733821999999999974e+00
4.929189725005434508e-01 1.739689999999999959e+00
5.037085542305222985e-01 1.747505000000000086e+00
5.147340034826902722e-01 1.761600999999999972e+00
5.260010193899755659e-01 1.783122000000000096e+00
5.375147682182568332e-01 1.807587999999999973e+00
