# period(s) Vg(km/s)
1.100000000000000089e+00 8.699799999999999756e-01
1.000000000000000000e+00 8.514800000000000146e-01
9.000000000000000222e-01 8.709099999999999620e-01
8.000000000000000444e-01 8.510799999999999477e-01
6.999999999999999556e-01 8.623499999999999499e-01
5.999999999999999778e-01 8.187299999999999578e-01
5.000000000000000000e-01 8.689200000000000257e-01
4.000000000000000222e-01 7.835999999999999632e-01
2.999999999999999889e-01 8.861799999999999677e-01
