# period(s) Vg(km/s)
1.100000000000000089e+00 1.094559999999999977e+00
1.000000000000000000e+00 1.269660000000000011e+00
9.000000000000000222e-01 1.166090000000000071e+00
8.000000000000000444e-01 1.113339999999999996e+00
6.999999999999999556e-01 1.321979999999999933e+00
5.999999999999999778e-01 1.342419999999999947e+00
5.000000000000000000e-01 1.276149999999999896e+00
4.000000000000000222e-01 1.298939999999999984e+00
2.999999999999999889e-01 1.336850000000000094e+00
