# frequency(Hz) HVamp
2.000000000000000042e-02 1.461135000000000073e+00
2.043777802275861116e-02 1.456558999999999937e+00
2.088513892042544867e-02 1.451551000000000036e+00
2.134229185993890415e-02 1.451632000000000033e+00
2.180945121728470465e-02 1.463059000000000109e+00
2.228683671448790371e-02 1.488235999999999892e+00
2.277467095838639488e-02 1.524319999999999897e+00
2.327318386720582041e-02 1.565169999999999950e+00
2.378260869151607032e-02 1.604545000000000110e+00
2.430318396985316209e-02 1.638376000000000055e+00
2.483515418061077798e-02 1.665850999999999971e+00
2.537876860438217572e-02 1.688387000000000082e+00
2.593428185548686538e-02 1.707265999999999950e+00
2.650195524800330604e-02 1.722304999999999975e+00
2.708205410122367304e-02 1.732471000000000094e+00
2.767485116257483238e-02 1.737066999999999917e+00
2.828062296556268368e-02 1.736183000000000032e+00
2.889965516642458918e-02 1.731008000000000102e+00
2.953223712425469966e-02 1.723591000000000095e+00
3.017866585007221089e-02 1.715184000000000042e+00
3.083924344304486698e-02 1.705095999999999945e+00
3.151428172097601316e-02 1.691807999999999979e+00
3.220409460893151193e-02 1.675154999999999950e+00
3.290900679366954434e-02 1.657372999999999985e+00
3.362935008254323843e-02 1.642554999999999987e+00
3.436545982617606604e-02 1.635763999999999996e+00
3.511768145762538679e-02 1.642406000000000033e+00
3.588636982920923035e-02 1.667078000000000060e+00
3.667188287528685281e-02 1.710633000000000070e+00
3.747459035401046190e-02 1.766936999999999980e+00
3.829486888200696326e-02 1.823649000000000076e+00
3.913310161841203338e-02 1.866603000000000012e+00
3.998968266187323539e-02 1.883418999999999954e+00
4.086501260624340881e-02 1.865639000000000047e+00
4.175950326235679244e-02 1.810173999999999950e+00
4.267357455111880221e-02 1.720188000000000050e+00
4.360765235805109941e-02 1.605906999999999973e+00
4.456217573218773653e-02 1.483400000000000052e+00
4.553759360593897382e-02 1.368136000000000019e+00
4.653436264861679494e-02 1.267617999999999912e+00
4.755294901990994583e-02 1.181345000000000089e+00
4.859383060501651364e-02 1.107369999999999965e+00
4.965749734357217948e-02 1.045884000000000036e+00
5.074444382592605690e-02 9.976359999999999673e-01
5.185518671652646766e-02 9.619539999999999758e-01
5.299023919793973553e-02 9.360230000000000494e-01
5.415013688613103116e-02 9.170760000000000023e-01
5.533542508618215922e-02 9.051190000000000069e-01
5.654665825930951795e-02 9.021289999999999587e-01
5.778440269534190765e-02 9.084309999999999885e-01
5.904923992113619846e-02 9.190509999999999513e-01
6.034176368113722960e-02 9.244050000000000322e-01
6.166257977365023624e-02 9.178399999999999892e-01
6.301230579922413588e-02 9.006720000000000281e-01
6.439157495481964699e-02 8.790769999999999973e-01
6.580103648476649802e-02 8.593779999999999752e-01
6.724135160227064090e-02 8.452800000000000313e-01
6.871319291929786632e-02 8.371709999999999985e-01
7.021724865648072689e-02 8.331809999999999494e-01
7.175422799231455373e-02 8.311910000000000132e-01
7.332484622679873165e-02 8.308039999999999869e-01
7.492985067379918929e-02 8.340279999999999916e-01
7.656998328017844413e-02 8.439640000000000475e-01
7.824601847091161577e-02 8.621429999999999927e-01
7.995873489609482687e-02 8.869160000000000377e-01
8.170894587125514252e-02 9.142069999999999919e-01
8.349746848200181870e-02 9.392949999999999910e-01
8.532513483931059017e-02 9.584270000000000289e-01
8.719280666320453066e-02 9.699480000000000324e-01
8.910136197668877545e-02 9.749090000000000256e-01
9.105169441740208758e-02 9.768270000000000008e-01
9.304472101470850909e-02 9.797799999999999843e-01
9.508136492722282784e-02 9.856850000000000334e-01
9.716259003207046441e-02 9.932590000000000030e-01
9.928937600698042876e-02 9.991700000000000026e-01
1.014627169666056788e-01 1.000415000000000054e+00
1.036836198025345573e-01 9.962010000000000032e-01
1.059531470945422049e-01 9.882189999999999586e-01
1.082723426204657002e-01 9.798670000000000435e-01
1.106423073612318730e-01 9.750320000000000098e-01
1.130641434367904014e-01 9.766460000000000141e-01
1.155389888050807612e-01 9.856530000000000014e-01
1.180680199308263012e-01 1.000752000000000086e+00
1.206523964642573915e-01 1.019058999999999937e+00
1.232933427266421494e-01 1.037717999999999918e+00
1.259921091142061633e-01 1.055801999999999907e+00
1.287499385219043613e-01 1.075226000000000015e+00
1.315681276210838024e-01 1.099962000000000106e+00
1.344480149355610776e-01 1.133810999999999902e+00
1.373909270603933253e-01 1.177786000000000000e+00
1.403982677661723133e-01 1.229119000000000073e+00
1.434714465996406174e-01 1.283098999999999990e+00
1.466118729226930095e-01 1.336225999999999914e+00
1.498210387691902012e-01 1.387494999999999923e+00
1.531004603883944215e-01 1.436782999999999921e+00
1.564516759885790365e-01 1.482496000000000036e+00
1.598762174374112610e-01 1.521017000000000063e+00
1.633757347823671657e-01 1.548364999999999991e+00
1.669518482487836186e-01 1.562281000000000031e+00
1.706062493069121222e-01 1.562980999999999954e+00
1.743406480276755433e-01 1.551960999999999924e+00
1.781567686922972404e-01 1.530099000000000098e+00
1.820564109071452219e-01 1.497505000000000086e+00
1.860414236112984399e-01 1.455464000000000091e+00
1.901136708649468487e-01 1.407780000000000031e+00
1.942750635716576912e-01 1.359998999999999958e+00
1.985275213739692568e-01 1.317657999999999996e+00
2.028730886819132551e-01 1.284831000000000056e+00
2.073137384534022021e-01 1.263181000000000109e+00
2.118516148918974384e-01 1.251462999999999992e+00
2.164888283105038391e-01 1.246053999999999995e+00
2.212275340673810209e-01 1.242553999999999936e+00
2.260699835805370650e-01 1.237335000000000074e+00
2.310183752015635139e-01 1.228212999999999999e+00
2.360751096568884100e-01 1.214639000000000024e+00
2.412425341466744866e-01 1.197465999999999919e+00
2.465230998307618715e-01 1.177896999999999972e+00
2.519191833183147544e-01 1.156457000000000068e+00
2.574334553825345373e-01 1.133089999999999931e+00
2.630683822583526066e-01 1.108171000000000017e+00
2.688266710467492326e-01 1.083282999999999996e+00
2.747110108843249798e-01 1.060901000000000094e+00
2.807241335168895180e-01 1.043025000000000091e+00
2.868688920234096495e-01 1.029873000000000038e+00
2.931481028187655768e-01 1.019884999999999931e+00
2.995647922697904919e-01 1.010923000000000016e+00
3.061219491886544297e-01 1.001697000000000060e+00
3.128225983045015424e-01 9.924199999999999688e-01
3.196699982673885665e-01 9.841220000000000523e-01
3.266672524899394969e-01 9.772969999999999713e-01
3.338175913859038335e-01 9.712300000000000377e-01
3.411245032800827026e-01 9.644789999999999752e-01
3.485912903071751723e-01 9.558630000000000182e-01
3.562216425308692980e-01 9.450809999999999489e-01
3.640189144227933826e-01 9.328170000000000073e-01
3.719868599361595973e-01 9.204109999999999792e-01
3.801292743636255911e-01 9.092839999999999812e-01
3.884498326752345854e-01 9.002799999999999692e-01
3.969526737144291051e-01 8.932449999999999557e-01
4.056414997215270768e-01 8.870759999999999756e-01
4.145204868460213854e-01 8.801240000000000174e-01
4.235940173275368759e-01 8.708259999999999890e-01
4.328659535344370757e-01 8.582100000000000284e-01
4.423408678727827614e-01 8.419809999999999794e-01
4.520233696082087693e-01 8.224350000000000271e-01
4.619176604055267865e-01 8.004710000000000436e-01
4.720285331807737017e-01 7.775020000000000264e-01
4.823605567984378673e-01 7.550050000000000372e-01
4.929189725005434508e-01 7.337679999999999758e-01
5.037085542305222985e-01 7.134770000000000278e-01
5.147340034826902722e-01 6.933350000000000346e-01
5.260010193899755659e-01 6.731610000000000094e-01
5.375147682182568332e-01 6.539490000000000025e-01
5.492803329078241870e-01 6.374769999999999603e-01
5.613033013614973088e-01 6.253969999999999807e-01
5.735898580135665448e-01 6.187059999999999782e-01
5.861448258358571417e-01 6.179719999999999658e-01
5.989749143316128732e-01 6.236549999999999594e-01
6.120861303119130570e-01 6.357899999999999663e-01
6.254839682204105245e-01 6.532130000000000436e-01
6.391749019026319312e-01 6.732359999999999456e-01
6.531657310067570110e-01 6.924240000000000395e-01
6.674631727194452191e-01 7.080889999999999684e-01
6.820728740300071591e-01 7.192819999999999769e-01
6.970030263871405118e-01 7.265040000000000386e-01
7.122593364734473020e-01 7.306559999999999722e-01
7.278502433567288765e-01 7.324209999999999887e-01
7.437819826252529687e-01 7.324479999999999880e-01
7.600626595656545526e-01 7.316650000000000098e-01
7.766996323880640540e-01 7.311729999999999619e-01
7.937005574159013976e-01 7.316420000000000146e-01
8.110740810733430006e-01 7.326160000000000450e-01
8.288272757110509703e-01 7.325319999999999609e-01
8.469695429752346350e-01 7.299179999999999557e-01
8.655086161382736787e-01 7.248240000000000238e-01
8.844540397880493732e-01 7.190520000000000245e-01
9.038134601323364326e-01 7.149720000000000519e-01
9.235972635660274488e-01 7.142889999999999517e-01
9.438138195107080852e-01 7.178520000000000456e-01
9.644726842046378312e-01 7.261499999999999622e-01
9.855838648094324972e-01 7.395509999999999584e-01
1.007156856623164121e+00 7.581210000000000448e-01
1.029202594413900052e+00 7.815739999999999910e-01
1.051730412046940843e+00 8.096640000000000503e-01
1.074752242739242414e+00 8.425599999999999756e-01
1.098277132661993116e+00 8.805899999999999839e-01
1.122316821060050707e+00 9.233630000000000448e-01
1.146883687643933891e+00 9.688970000000000082e-01
1.171988078537265165e+00 1.013581999999999983e+00
1.197640647923590596e+00 1.053314000000000084e+00
1.223856887071053556e+00 1.085156000000000009e+00
1.250645645814651763e+00 1.108397999999999994e+00
1.278020601692099190e+00 1.124357999999999969e+00
1.305994514823037633e+00 1.135164999999999980e+00
1.334582502555725414e+00 1.142354000000000092e+00
1.363795059788775355e+00 1.146152999999999977e+00
1.393646643680787944e+00 1.146052000000000071e+00
1.424152486855072564e+00 1.142567000000000110e+00
1.455324450032890349e+00 1.139035000000000020e+00
1.487179029585939727e+00 1.141758999999999968e+00
1.519733742648287977e+00 1.158058000000000032e+00
1.552997595959721311e+00 1.193392000000000008e+00
1.586991746055928854e+00 1.249068999999999985e+00
1.621728568046108876e+00 1.321390999999999982e+00
1.657226002538870313e+00 1.402902000000000093e+00
1.693503044918474698e+00 1.485716999999999954e+00
1.730570880722132499e+00 1.564948000000000006e+00
1.768449794594556090e+00 1.639402000000000026e+00
1.807161419272292235e+00 1.709254000000000051e+00
1.846718657952616915e+00 1.773377999999999899e+00
1.887141395956233536e+00 1.828214999999999923e+00
1.928446905999783967e+00 1.868276000000000048e+00
1.970660801980119947e+00 1.887934999999999919e+00
2.013794492272063863e+00 1.883798000000000084e+00
2.057875696076454375e+00 1.856286000000000103e+00
2.102921167794182811e+00 1.809600000000000097e+00
2.148947875120341244e+00 1.750453000000000037e+00
2.195987491655247315e+00 1.686539000000000010e+00
2.244054377925685628e+00 1.625145000000000062e+00
2.293172994677545429e+00 1.571806999999999954e+00
2.343369202504593130e+00 1.529142999999999919e+00
2.394664687077192156e+00 1.496232000000000006e+00
2.447081854888045971e+00 1.469241000000000019e+00
2.500643915808320461e+00 1.443211000000000022e+00
2.555381505681890708e+00 1.414050000000000029e+00
2.611313778074887182e+00 1.380093999999999932e+00
2.668474113132628389e+00 1.342853000000000074e+00
2.726883526623927079e+00 1.306432000000000038e+00
2.786570957242854973e+00 1.275586000000000109e+00
2.847566896465314912e+00 1.253554000000000057e+00
2.909895098281706893e+00 1.240861999999999910e+00
2.973597428432943612e+00 1.235192000000000068e+00
3.038682427299522981e+00 1.231959999999999944e+00
3.105194680180473732e+00 1.225643000000000038e+00
3.173162659491088000e+00 1.211610000000000076e+00
3.242626267866870915e+00 1.187610000000000054e+00
3.313595350363004233e+00 1.154563000000000006e+00
3.386134456627003964e+00 1.116397000000000084e+00
3.460243531939777739e+00 1.078824000000000005e+00
3.535992871438371044e+00 1.047565999999999997e+00
3.613382523514086397e+00 1.026779000000000108e+00
3.692475841976804229e+00 1.018094999999999972e+00
3.773300128292204736e+00 1.020389999999999908e+00
3.855897402281920350e+00 1.030278000000000027e+00
3.940296625529969621e+00 1.043263000000000051e+00
4.026542971266589888e+00 1.055229999999999890e+00
4.114684485993613805e+00 1.063765000000000072e+00
4.204754736656211023e+00 1.068705000000000016e+00
4.296787721499407020e+00 1.071685999999999916e+00
4.390837200929101236e+00 1.074961000000000055e+00
4.486960891648868355e+00 1.080162999999999984e+00
4.585157844058781684e+00 1.087658999999999931e+00
4.685530612914259763e+00 1.096556000000000086e+00
4.788102522851219511e+00 1.105062999999999906e+00
4.892894538551115780e+00 1.110986999999999947e+00
