# period(s) Vg(km/s)
1.100000000000000089e+00 1.278580000000000050e+00
1.000000000000000000e+00 1.277749999999999941e+00
9.000000000000000222e-01 1.193920000000000092e+00
8.000000000000000444e-01 1.134609999999999896e+00
6.999999999999999556e-01 1.452930000000000055e+00
5.999999999999999778e-01 1.367569999999999952e+00
5.000000000000000000e-01 1.314559999999999951e+00
4.000000000000000222e-01 1.427389999999999937e+00
2.999999999999999889e-01 1.477970000000000006e+00
