# frequency(Hz) HVamp
2.000000000000000042e-02 6.088959999999999928e-01
2.043777802275861116e-02 5.924260000000000081e-01
2.088513892042544867e-02 5.901720000000000299e-01
2.134229185993890415e-02 6.037000000000000144e-01
2.180945121728470465e-02 6.322449999999999459e-01
2.228683671448790371e-02 6.727009999999999934e-01
2.277467095838639488e-02 7.197820000000000329e-01
2.327318386720582041e-02 7.670470000000000343e-01
2.378260869151607032e-02 8.084839999999999804e-01
2.430318396985316209e-02 8.403850000000000486e-01
2.483515418061077798e-02 8.642579999999999707e-01
2.537876860438217572e-02 8.887209999999999832e-01
2.593428185548686538e-02 9.265729999999999800e-01
2.650195524800330604e-02 9.877850000000000241e-01
2.708205410122367304e-02 1.073491999999999891e+00
2.767485116257483238e-02 1.174805000000000099e+00
2.828062296556268368e-02 1.276459999999999928e+00
2.889965516642458918e-02 1.362598999999999894e+00
2.953223712425469966e-02 1.422041000000000111e+00
3.017866585007221089e-02 1.451327000000000034e+00
3.083924344304486698e-02 1.454515999999999920e+00
3.151428172097601316e-02 1.440301000000000053e+00
3.220409460893151193e-02 1.418215000000000003e+00
3.290900679366954434e-02 1.395648000000000000e+00
3.362935008254323843e-02 1.376872000000000096e+00
3.436545982617606604e-02 1.363703000000000110e+00
3.511768145762538679e-02 1.356311999999999962e+00
3.588636982920923035e-02 1.353785999999999934e+00
3.667188287528685281e-02 1.354837999999999987e+00
3.747459035401046190e-02 1.358211999999999975e+00
3.829486888200696326e-02 1.362584999999999935e+00
3.913310161841203338e-02 1.366597000000000062e+00
3.998968266187323539e-02 1.369132000000000016e+00
4.086501260624340881e-02 1.369491999999999932e+00
4.175950326235679244e-02 1.367388000000000048e+00
4.267357455111880221e-02 1.362980999999999998e+00
4.360765235805109941e-02 1.356911999999999896e+00
4.456217573218773653e-02 1.350181999999999993e+00
4.553759360593897382e-02 1.344141999999999948e+00
4.653436264861679494e-02 1.340251999999999999e+00
4.755294901990994583e-02 1.339399999999999924e+00
4.859383060501651364e-02 1.340826999999999991e+00
4.965749734357217948e-02 1.341566000000000036e+00
5.074444382592605690e-02 1.338362999999999969e+00
5.185518671652646766e-02 1.329939999999999900e+00
5.299023919793973553e-02 1.317218000000000000e+00
5.415013688613103116e-02 1.302162000000000042e+00
5.533542508618215922e-02 1.286521999999999943e+00
5.654665825930951795e-02 1.271479999999999944e+00
5.778440269534190765e-02 1.257946999999999926e+00
5.904923992113619846e-02 1.246639000000000053e+00
6.034176368113722960e-02 1.237606999999999902e+00
6.166257977365023624e-02 1.229587999999999903e+00
6.301230579922413588e-02 1.220496000000000025e+00
6.439157495481964699e-02 1.209340999999999999e+00
6.580103648476649802e-02 1.197510000000000074e+00
6.724135160227064090e-02 1.188407999999999909e+00
6.871319291929786632e-02 1.186012999999999984e+00
7.021724865648072689e-02 1.193175000000000097e+00
7.175422799231455373e-02 1.210294999999999899e+00
7.332484622679873165e-02 1.234777000000000013e+00
7.492985067379918929e-02 1.261457000000000050e+00
7.656998328017844413e-02 1.284205000000000041e+00
7.824601847091161577e-02 1.298113000000000072e+00
7.995873489609482687e-02 1.300921999999999912e+00
8.170894587125514252e-02 1.293188000000000004e+00
8.349746848200181870e-02 1.277879999999999905e+00
8.532513483931059017e-02 1.259854999999999947e+00
8.719280666320453066e-02 1.244779999999999998e+00
8.910136197668877545e-02 1.237490999999999897e+00
9.105169441740208758e-02 1.240445999999999938e+00
9.304472101470850909e-02 1.253023999999999916e+00
9.508136492722282784e-02 1.272297999999999929e+00
9.716259003207046441e-02 1.294985999999999970e+00
9.928937600698042876e-02 1.318994999999999918e+00
1.014627169666056788e-01 1.343485999999999958e+00
1.036836198025345573e-01 1.368009999999999948e+00
1.059531470945422049e-01 1.391706000000000110e+00
1.082723426204657002e-01 1.412906999999999913e+00
1.106423073612318730e-01 1.429415000000000102e+00
1.130641434367904014e-01 1.439386000000000054e+00
1.155389888050807612e-01 1.441910999999999943e+00
1.180680199308263012e-01 1.436782999999999921e+00
1.206523964642573915e-01 1.424047000000000063e+00
1.232933427266421494e-01 1.404301999999999939e+00
1.259921091142061633e-01 1.379677999999999960e+00
1.287499385219043613e-01 1.354290999999999912e+00
1.315681276210838024e-01 1.333198000000000105e+00
1.344480149355610776e-01 1.320257999999999932e+00
1.373909270603933253e-01 1.316381000000000023e+00
1.403982677661723133e-01 1.319220000000000059e+00
1.434714465996406174e-01 1.324214000000000002e+00
1.466118729226930095e-01 1.326421999999999990e+00
1.498210387691902012e-01 1.322500999999999927e+00
1.531004603883944215e-01 1.311913000000000107e+00
1.564516759885790365e-01 1.297001999999999988e+00
1.598762174374112610e-01 1.282238999999999907e+00
