# period(s) Vg(km/s)
1.100000000000000089e+00 8.717000000000000304e-01
1.000000000000000000e+00 9.179500000000000437e-01
9.000000000000000222e-01 9.170099999999999918e-01
8.000000000000000444e-01 9.320699999999999541e-01
6.999999999999999556e-01 9.370300000000000296e-01
5.999999999999999778e-01 8.533699999999999619e-01
5.000000000000000000e-01 8.739599999999999591e-01
4.000000000000000222e-01 8.373000000000000442e-01
2.999999999999999889e-01 8.601100000000000412e-01
