# period(s) Vg(km/s)
1.100000000000000089e+00 1.453189999999999982e+00
1.000000000000000000e+00 1.351920000000000011e+00
9.000000000000000222e-01 1.201210000000000111e+00
8.000000000000000444e-01 1.121490000000000098e+00
6.999999999999999556e-01 1.299260000000000081e+00
5.999999999999999778e-01 1.343140000000000001e+00
5.000000000000000000e-01 1.422160000000000091e+00
4.000000000000000222e-01 1.209449999999999914e+00
2.999999999999999889e-01 1.308999999999999941e+00
