# period(s) Vg(km/s)
1.100000000000000089e+00 1.111609999999999987e+00
1.000000000000000000e+00 1.080249999999999932e+00
9.000000000000000222e-01 1.127629999999999910e+00
8.000000000000000444e-01 1.008920000000000039e+00
6.999999999999999556e-01 1.012240000000000029e+00
5.999999999999999778e-01 9.624099999999999877e-01
5.000000000000000000e-01 9.251300000000000079e-01
4.000000000000000222e-01 1.002999999999999892e+00
2.999999999999999889e-01 8.683400000000000007e-01
