# period(s) Vg(km/s)
1.100000000000000089e+00 8.707000000000000295e-01
1.000000000000000000e+00 7.696499999999999453e-01
9.000000000000000222e-01 8.004299999999999748e-01
8.000000000000000444e-01 8.420600000000000307e-01
6.999999999999999556e-01 9.241200000000000525e-01
5.999999999999999778e-01 9.418800000000000505e-01
5.000000000000000000e-01 9.432500000000000329e-01
4.000000000000000222e-01 9.539199999999999902e-01
2.999999999999999889e-01 9.896599999999999842e-01
