# period(s) Vg(km/s)
1.100000000000000089e+00 1.637820000000000054e+00
1.000000000000000000e+00 1.647550000000000070e+00
9.000000000000000222e-01 1.649380000000000068e+00
8.000000000000000444e-01 1.598479999999999901e+00
6.999999999999999556e-01 1.620800000000000018e+00
5.999999999999999778e-01 1.587550000000000017e+00
5.000000000000000000e-01 1.625050000000000106e+00
4.000000000000000222e-01 1.572859999999999925e+00
2.999999999999999889e-01 1.581849999999999978e+00
