# period(s) Vg(km/s)
1.100000000000000089e+00 1.060459999999999958e+00
1.000000000000000000e+00 1.189349999999999907e+00
9.000000000000000222e-01 1.082070000000000087e+00
8.000000000000000444e-01 1.043600000000000083e+00
6.999999999999999556e-01 9.980499999999999927e-01
5.999999999999999778e-01 9.917300000000000004e-01
5.000000000000000000e-01 1.057790000000000008e+00
4.000000000000000222e-01 1.099099999999999966e+00
2.999999999999999889e-01 1.145639999999999992e+00
