# period(s) Vg(km/s)
1.100000000000000089e+00 1.071309999999999985e+00
1.000000000000000000e+00 9.724099999999999966e-01
9.000000000000000222e-01 9.029000000000000359e-01
8.000000000000000444e-01 8.419299999999999562e-01
6.999999999999999556e-01 8.316999999999999948e-01
5.999999999999999778e-01 7.997699999999999809e-01
5.000000000000000000e-01 8.110199999999999632e-01
4.000000000000000222e-01 8.239699999999999802e-01
2.999999999999999889e-01 8.469200000000000061e-01
