# period(s) Vg(km/s)
1.100000000000000089e+00 1.481030000000000069e+00
1.000000000000000000e+00 1.545060000000000100e+00
9.000000000000000222e-01 1.549630000000000063e+00
8.000000000000000444e-01 1.418979999999999908e+00
6.999999999999999556e-01 1.175980000000000025e+00
5.999999999999999778e-01 1.309169999999999945e+00
5.000000000000000000e-01 1.190039999999999987e+00
4.000000000000000222e-01 1.116789999999999949e+00
2.999999999999999889e-01 1.037879999999999914e+00
