# frequency(Hz) HVamp
2.000000000000000042e-02 2.601287999999999823e+00
2.043777802275861116e-02 2.587139000000000078e+00
2.088513892042544867e-02 2.546694000000000013e+00
2.134229185993890415e-02 2.480847999999999942e+00
2.180945121728470465e-02 2.397013999999999978e+00
2.228683671448790371e-02 2.305231000000000030e+00
2.277467095838639488e-02 2.214465000000000128e+00
2.327318386720582041e-02 2.130513999999999797e+00
2.378260869151607032e-02 2.055493999999999932e+00
2.430318396985316209e-02 1.988901000000000030e+00
2.483515418061077798e-02 1.929248999999999992e+00
2.537876860438217572e-02 1.875863000000000058e+00
2.593428185548686538e-02 1.829463999999999979e+00
2.650195524800330604e-02 1.791612999999999900e+00
2.708205410122367304e-02 1.764145000000000074e+00
2.767485116257483238e-02 1.748404000000000069e+00
2.828062296556268368e-02 1.743983000000000061e+00
2.889965516642458918e-02 1.747649999999999926e+00
2.953223712425469966e-02 1.753474999999999895e+00
3.017866585007221089e-02 1.754544000000000104e+00
3.083924344304486698e-02 1.745160000000000045e+00
3.151428172097601316e-02 1.722728999999999955e+00
3.220409460893151193e-02 1.688943000000000083e+00
3.290900679366954434e-02 1.648841999999999919e+00
3.362935008254323843e-02 1.607833000000000068e+00
3.436545982617606604e-02 1.569053000000000031e+00
3.511768145762538679e-02 1.532771000000000106e+00
3.588636982920923035e-02 1.497556000000000109e+00
3.667188287528685281e-02 1.462252000000000107e+00
3.747459035401046190e-02 1.426854999999999984e+00
3.829486888200696326e-02 1.392068000000000083e+00
3.913310161841203338e-02 1.358975999999999962e+00
3.998968266187323539e-02 1.328807000000000071e+00
4.086501260624340881e-02 1.302726999999999968e+00
4.175950326235679244e-02 1.281760000000000010e+00
4.267357455111880221e-02 1.266526000000000041e+00
4.360765235805109941e-02 1.256102999999999970e+00
4.456217573218773653e-02 1.246872999999999898e+00
4.553759360593897382e-02 1.234075000000000033e+00
4.653436264861679494e-02 1.215705000000000036e+00
4.755294901990994583e-02 1.194795999999999969e+00
4.859383060501651364e-02 1.177052999999999905e+00
4.965749734357217948e-02 1.166479999999999961e+00
5.074444382592605690e-02 1.164689000000000085e+00
5.185518671652646766e-02 1.171413999999999955e+00
5.299023919793973553e-02 1.184094999999999898e+00
5.415013688613103116e-02 1.198029999999999928e+00
5.533542508618215922e-02 1.207797000000000009e+00
5.654665825930951795e-02 1.209773999999999905e+00
5.778440269534190765e-02 1.204520000000000035e+00
5.904923992113619846e-02 1.197102000000000110e+00
6.034176368113722960e-02 1.194123000000000046e+00
6.166257977365023624e-02 1.199106999999999923e+00
6.301230579922413588e-02 1.211254000000000053e+00
6.439157495481964699e-02 1.228309000000000095e+00
6.580103648476649802e-02 1.248582000000000081e+00
6.724135160227064090e-02 1.271188999999999902e+00
6.871319291929786632e-02 1.295727000000000073e+00
7.021724865648072689e-02 1.320602999999999971e+00
7.175422799231455373e-02 1.340395000000000003e+00
7.332484622679873165e-02 1.346772999999999998e+00
7.492985067379918929e-02 1.335407999999999928e+00
7.656998328017844413e-02 1.311204000000000036e+00
7.824601847091161577e-02 1.285063999999999984e+00
7.995873489609482687e-02 1.266820999999999975e+00
8.170894587125514252e-02 1.261231999999999909e+00
8.349746848200181870e-02 1.268466000000000093e+00
8.532513483931059017e-02 1.286154000000000019e+00
8.719280666320453066e-02 1.310478999999999949e+00
8.910136197668877545e-02 1.336719999999999908e+00
9.105169441740208758e-02 1.361467999999999900e+00
9.304472101470850909e-02 1.385250000000000092e+00
9.508136492722282784e-02 1.411037000000000097e+00
9.716259003207046441e-02 1.440296999999999938e+00
9.928937600698042876e-02 1.471516000000000046e+00
1.014627169666056788e-01 1.500758000000000036e+00
1.036836198025345573e-01 1.523247000000000018e+00
1.059531470945422049e-01 1.536353000000000080e+00
1.082723426204657002e-01 1.542159999999999975e+00
1.106423073612318730e-01 1.547106000000000092e+00
1.130641434367904014e-01 1.558643000000000001e+00
1.155389888050807612e-01 1.581628000000000034e+00
1.180680199308263012e-01 1.617086999999999941e+00
1.206523964642573915e-01 1.663337999999999983e+00
1.232933427266421494e-01 1.717378000000000071e+00
1.259921091142061633e-01 1.775147999999999948e+00
1.287499385219043613e-01 1.831889000000000101e+00
1.315681276210838024e-01 1.884889000000000037e+00
1.344480149355610776e-01 1.937027999999999972e+00
1.373909270603933253e-01 1.995444999999999913e+00
1.403982677661723133e-01 2.064888999999999974e+00
1.434714465996406174e-01 2.142647999999999886e+00
1.466118729226930095e-01 2.220096999999999987e+00
1.498210387691902012e-01 2.289514000000000049e+00
1.531004603883944215e-01 2.351020999999999805e+00
1.564516759885790365e-01 2.414311000000000096e+00
1.598762174374112610e-01 2.492891000000000190e+00
1.633757347823671657e-01 2.594173000000000062e+00
1.669518482487836186e-01 2.713121999999999812e+00
1.706062493069121222e-01 2.835713000000000150e+00
1.743406480276755433e-01 2.949501000000000150e+00
1.781567686922972404e-01 3.049964999999999815e+00
1.820564109071452219e-01 3.136808999999999958e+00
1.860414236112984399e-01 3.207552999999999876e+00
1.901136708649468487e-01 3.257308999999999788e+00
1.942750635716576912e-01 3.284253000000000089e+00
1.985275213739692568e-01 3.294068999999999914e+00
2.028730886819132551e-01 3.299097000000000168e+00
2.073137384534022021e-01 3.312851999999999908e+00
2.118516148918974384e-01 3.343592999999999815e+00
2.164888283105038391e-01 3.389933000000000085e+00
2.212275340673810209e-01 3.439414000000000193e+00
2.260699835805370650e-01 3.470760999999999985e+00
2.310183752015635139e-01 3.461132000000000097e+00
2.360751096568884100e-01 3.397949999999999804e+00
2.412425341466744866e-01 3.288740999999999914e+00
2.465230998307618715e-01 3.158640999999999810e+00
2.519191833183147544e-01 3.035864999999999814e+00
2.574334553825345373e-01 2.938019999999999854e+00
2.630683822583526066e-01 2.868901000000000145e+00
2.688266710467492326e-01 2.823596999999999912e+00
2.747110108843249798e-01 2.794664000000000037e+00
2.807241335168895180e-01 2.775538000000000061e+00
2.868688920234096495e-01 2.761846999999999941e+00
2.931481028187655768e-01 2.751673999999999953e+00
2.995647922697904919e-01 2.744832999999999856e+00
3.061219491886544297e-01 2.741570999999999980e+00
3.128225983045015424e-01 2.740997999999999823e+00
