# period(s) Vg(km/s)
1.100000000000000089e+00 1.602940000000000031e+00
1.000000000000000000e+00 1.526999999999999913e+00
9.000000000000000222e-01 1.618659999999999988e+00
8.000000000000000444e-01 1.365809999999999969e+00
6.999999999999999556e-01 1.300610000000000044e+00
5.999999999999999778e-01 1.216129999999999933e+00
5.000000000000000000e-01 1.220679999999999987e+00
4.000000000000000222e-01 1.187589999999999923e+00
2.999999999999999889e-01 1.159720000000000084e+00
