# frequency(Hz) HVamp
2.000000000000000042e-02 6.500489999999999879e-01
2.043777802275861116e-02 6.357340000000000213e-01
2.088513892042544867e-02 6.284710000000000019e-01
2.134229185993890415e-02 6.289970000000000283e-01
2.180945121728470465e-02 6.367840000000000167e-01
2.228683671448790371e-02 6.511829999999999563e-01
2.277467095838639488e-02 6.722580000000000222e-01
2.327318386720582041e-02 7.008760000000000545e-01
2.378260869151607032e-02 7.373859999999999859e-01
2.430318396985316209e-02 7.802639999999999576e-01
2.483515418061077798e-02 8.239199999999999857e-01
2.537876860438217572e-02 8.584899999999999753e-01
2.593428185548686538e-02 8.740459999999999896e-01
2.650195524800330604e-02 8.667059999999999764e-01
2.708205410122367304e-02 8.415829999999999700e-01
2.767485116257483238e-02 8.094179999999999708e-01
2.828062296556268368e-02 7.796539999999999582e-01
2.889965516642458918e-02 7.560310000000000086e-01
2.953223712425469966e-02 7.376610000000000111e-01
3.017866585007221089e-02 7.232819999999999805e-01
3.083924344304486698e-02 7.138679999999999470e-01
3.151428172097601316e-02 7.115510000000000446e-01
3.220409460893151193e-02 7.166740000000000332e-01
3.290900679366954434e-02 7.258820000000000272e-01
3.362935008254323843e-02 7.335080000000000489e-01
3.436545982617606604e-02 7.354720000000000146e-01
3.511768145762538679e-02 7.319949999999999513e-01
3.588636982920923035e-02 7.267419999999999991e-01
3.667188287528685281e-02 7.232709999999999972e-01
3.747459035401046190e-02 7.221520000000000161e-01
3.829486888200696326e-02 7.210670000000000135e-01
3.913310161841203338e-02 7.170199999999999907e-01
3.998968266187323539e-02 7.081870000000000109e-01
4.086501260624340881e-02 6.941770000000000440e-01
4.175950326235679244e-02 6.758300000000000418e-01
4.267357455111880221e-02 6.554159999999999986e-01
4.360765235805109941e-02 6.364159999999999817e-01
4.456217573218773653e-02 6.219890000000000141e-01
4.553759360593897382e-02 6.130830000000000446e-01
4.653436264861679494e-02 6.078249999999999487e-01
4.755294901990994583e-02 6.008790000000000520e-01
4.859383060501651364e-02 5.845029999999999948e-01
4.965749734357217948e-02 5.546630000000000171e-01
5.074444382592605690e-02 5.144250000000000211e-01
5.185518671652646766e-02 4.708649999999999780e-01
5.299023919793973553e-02 4.310930000000000040e-01
5.415013688613103116e-02 3.992120000000000113e-01
5.533542508618215922e-02 3.748250000000000193e-01
5.654665825930951795e-02 3.536719999999999864e-01
5.778440269534190765e-02 3.302129999999999788e-01
5.904923992113619846e-02 3.012529999999999930e-01
6.034176368113722960e-02 2.675669999999999993e-01
6.166257977365023624e-02 2.313139999999999918e-01
6.301230579922413588e-02 1.939319999999999933e-01
6.439157495481964699e-02 1.570830000000000004e-01
6.580103648476649802e-02 1.239320000000000005e-01
6.724135160227064090e-02 9.871499999999999719e-02
6.871319291929786632e-02 8.416700000000000570e-02
7.021724865648072689e-02 7.894700000000000328e-02
7.175422799231455373e-02 7.742599999999999483e-02
7.332484622679873165e-02 7.252999999999999725e-02
7.492985067379918929e-02 5.978800000000000087e-02
7.656998328017844413e-02 3.868900000000000117e-02
7.824601847091161577e-02 1.125699999999999965e-02
7.995873489609482687e-02 -1.930899999999999977e-02
8.170894587125514252e-02 -4.933400000000000285e-02
8.349746848200181870e-02 -7.512599999999999834e-02
8.532513483931059017e-02 -9.356299999999999339e-02
8.719280666320453066e-02 -1.030620000000000008e-01
8.910136197668877545e-02 -1.047860000000000041e-01
9.105169441740208758e-02 -1.029849999999999932e-01
9.304472101470850909e-02 -1.031780000000000058e-01
9.508136492722282784e-02 -1.092449999999999949e-01
9.716259003207046441e-02 -1.224330000000000002e-01
9.928937600698042876e-02 -1.416229999999999989e-01
1.014627169666056788e-01 -1.635320000000000107e-01
1.036836198025345573e-01 -1.835710000000000119e-01
1.059531470945422049e-01 -1.975919999999999899e-01
1.082723426204657002e-01 -2.037150000000000072e-01
1.106423073612318730e-01 -2.029859999999999998e-01
1.130641434367904014e-01 -1.982770000000000088e-01
1.155389888050807612e-01 -1.922929999999999917e-01
1.180680199308263012e-01 -1.860519999999999952e-01
1.206523964642573915e-01 -1.786139999999999950e-01
1.232933427266421494e-01 -1.684080000000000021e-01
1.259921091142061633e-01 -1.555749999999999911e-01
1.287499385219043613e-01 -1.432460000000000122e-01
1.315681276210838024e-01 -1.359839999999999938e-01
1.344480149355610776e-01 -1.363489999999999980e-01
1.373909270603933253e-01 -1.426900000000000113e-01
1.403982677661723133e-01 -1.500430000000000097e-01
1.434714465996406174e-01 -1.531899999999999928e-01
1.466118729226930095e-01 -1.497840000000000005e-01
1.498210387691902012e-01 -1.414390000000000092e-01
1.531004603883944215e-01 -1.320570000000000077e-01
1.564516759885790365e-01 -1.250920000000000087e-01
1.598762174374112610e-01 -1.218879999999999963e-01
1.633757347823671657e-01 -1.215490000000000043e-01
1.669518482487836186e-01 -1.216070000000000068e-01
1.706062493069121222e-01 -1.192300000000000026e-01
1.743406480276755433e-01 -1.122829999999999939e-01
1.781567686922972404e-01 -9.902800000000000491e-02
1.820564109071452219e-01 -7.754600000000000382e-02
1.860414236112984399e-01 -4.703899999999999748e-02
1.901136708649468487e-01 -9.962000000000000369e-03
1.942750635716576912e-01 2.796699999999999880e-02
1.985275213739692568e-01 6.024800000000000294e-02
2.028730886819132551e-01 8.236499999999999377e-02
2.073137384534022021e-01 9.319500000000000006e-02
2.118516148918974384e-01 9.482899999999999663e-02
2.164888283105038391e-01 9.116299999999999404e-02
2.212275340673810209e-01 8.619200000000000472e-02
2.260699835805370650e-01 8.350000000000000477e-02
2.310183752015635139e-01 8.671900000000000441e-02
2.360751096568884100e-01 9.885099999999999443e-02
2.412425341466744866e-01 1.201399999999999968e-01
2.465230998307618715e-01 1.475370000000000015e-01
2.519191833183147544e-01 1.772519999999999929e-01
2.574334553825345373e-01 2.075710000000000055e-01
2.630683822583526066e-01 2.391149999999999942e-01
2.688266710467492326e-01 2.728650000000000242e-01
2.747110108843249798e-01 3.084049999999999847e-01
2.807241335168895180e-01 3.440579999999999750e-01
2.868688920234096495e-01 3.783360000000000056e-01
2.931481028187655768e-01 4.111440000000000095e-01
2.995647922697904919e-01 4.436149999999999816e-01
3.061219491886544297e-01 4.764939999999999731e-01
3.128225983045015424e-01 5.084180000000000366e-01
3.196699982673885665e-01 5.360150000000000192e-01
3.266672524899394969e-01 5.562679999999999847e-01
3.338175913859038335e-01 5.692230000000000345e-01
3.411245032800827026e-01 5.784420000000000117e-01
3.485912903071751723e-01 5.883709999999999773e-01
3.562216425308692980e-01 6.011530000000000484e-01
3.640189144227933826e-01 6.161079999999999890e-01
3.719868599361595973e-01 6.316469999999999585e-01
3.801292743636255911e-01 6.468990000000000018e-01
3.884498326752345854e-01 6.616450000000000387e-01
3.969526737144291051e-01 6.752939999999999499e-01
4.056414997215270768e-01 6.865329999999999488e-01
4.145204868460213854e-01 6.942310000000000425e-01
4.235940173275368759e-01 6.987130000000000285e-01
4.328659535344370757e-01 7.020039999999999614e-01
4.423408678727827614e-01 7.066139999999999644e-01
4.520233696082087693e-01 7.139649999999999608e-01
4.619176604055267865e-01 7.235880000000000090e-01
4.720285331807737017e-01 7.335450000000000026e-01
4.823605567984378673e-01 7.417749999999999622e-01
4.929189725005434508e-01 7.473279999999999923e-01
5.037085542305222985e-01 7.507080000000000419e-01
5.147340034826902722e-01 7.534119999999999706e-01
5.260010193899755659e-01 7.570810000000000040e-01
5.375147682182568332e-01 7.625100000000000211e-01
5.492803329078241870e-01 7.691339999999999844e-01
5.613033013614973088e-01 7.755710000000000104e-01
5.735898580135665448e-01 7.805279999999999996e-01
5.861448258358571417e-01 7.831500000000000128e-01
5.989749143316128732e-01 7.829289999999999861e-01
6.120861303119130570e-01 7.797340000000000382e-01
6.254839682204105245e-01 7.741740000000000288e-01
6.391749019026319312e-01 7.676169999999999938e-01
6.531657310067570110e-01 7.613560000000000327e-01
6.674631727194452191e-01 7.556929999999999481e-01
6.820728740300071591e-01 7.501579999999999915e-01
6.970030263871405118e-01 7.443990000000000329e-01
7.122593364734473020e-01 7.384330000000000060e-01
7.278502433567288765e-01 7.322520000000000140e-01
7.437819826252529687e-01 7.257540000000000102e-01
7.600626595656545526e-01 7.191410000000000302e-01
7.766996323880640540e-01 7.132490000000000219e-01
7.937005574159013976e-01 7.094279999999999475e-01
8.110740810733430006e-01 7.088809999999999834e-01
8.288272757110509703e-01 7.115719999999999823e-01
8.469695429752346350e-01 7.156959999999999988e-01
8.655086161382736787e-01 7.186230000000000118e-01
8.844540397880493732e-01 7.188820000000000210e-01
9.038134601323364326e-01 7.173460000000000392e-01
9.235972635660274488e-01 7.162610000000000365e-01
9.438138195107080852e-01 7.171410000000000284e-01
9.644726842046378312e-01 7.198409999999999531e-01
9.855838648094324972e-01 7.235599999999999810e-01
1.007156856623164121e+00 7.283910000000000107e-01
1.029202594413900052e+00 7.357110000000000039e-01
1.051730412046940843e+00 7.469209999999999461e-01
1.074752242739242414e+00 7.620789999999999509e-01
1.098277132661993116e+00 7.800700000000000411e-01
1.122316821060050707e+00 8.000059999999999949e-01
1.146883687643933891e+00 8.224350000000000271e-01
1.171988078537265165e+00 8.494429999999999481e-01
1.197640647923590596e+00 8.836070000000000313e-01
1.223856887071053556e+00 9.263500000000000068e-01
1.250645645814651763e+00 9.767230000000000079e-01
1.278020601692099190e+00 1.031487000000000043e+00
1.305994514823037633e+00 1.086505000000000054e+00
