# period(s) Vg(km/s)
1.100000000000000089e+00 1.633420000000000094e+00
1.000000000000000000e+00 1.563800000000000079e+00
9.000000000000000222e-01 1.616659999999999986e+00
8.000000000000000444e-01 1.575939999999999896e+00
6.999999999999999556e-01 1.581579999999999986e+00
5.999999999999999778e-01 1.581320000000000059e+00
5.000000000000000000e-01 1.588319999999999954e+00
4.000000000000000222e-01 1.557379999999999987e+00
2.999999999999999889e-01 1.556780000000000053e+00
