# frequency(Hz) HVamp
2.000000000000000042e-02 1.925710000000000033e+00
2.043777802275861116e-02 1.842978000000000005e+00
2.088513892042544867e-02 1.752191999999999972e+00
2.134229185993890415e-02 1.655391999999999975e+00
2.180945121728470465e-02 1.556924999999999892e+00
2.228683671448790371e-02 1.463071999999999928e+00
2.277467095838639488e-02 1.379421999999999926e+00
2.327318386720582041e-02 1.307841999999999949e+00
2.378260869151607032e-02 1.246753000000000000e+00
2.430318396985316209e-02 1.193407000000000107e+00
2.483515418061077798e-02 1.145618000000000025e+00
2.537876860438217572e-02 1.102929000000000048e+00
2.593428185548686538e-02 1.066550000000000109e+00
2.650195524800330604e-02 1.038254000000000010e+00
2.708205410122367304e-02 1.019652999999999921e+00
2.767485116257483238e-02 1.011910000000000087e+00
2.828062296556268368e-02 1.015166999999999931e+00
2.889965516642458918e-02 1.027695999999999943e+00
2.953223712425469966e-02 1.045805000000000096e+00
3.017866585007221089e-02 1.065128999999999992e+00
3.083924344304486698e-02 1.082454999999999945e+00
3.151428172097601316e-02 1.096611999999999920e+00
3.220409460893151193e-02 1.108181000000000083e+00
3.290900679366954434e-02 1.118938999999999906e+00
3.362935008254323843e-02 1.131599999999999939e+00
3.436545982617606604e-02 1.149599999999999955e+00
3.511768145762538679e-02 1.176482999999999945e+00
3.588636982920923035e-02 1.214785000000000004e+00
3.667188287528685281e-02 1.264791999999999916e+00
3.747459035401046190e-02 1.323863000000000012e+00
3.829486888200696326e-02 1.387081000000000008e+00
3.913310161841203338e-02 1.449197999999999986e+00
3.998968266187323539e-02 1.506539999999999990e+00
4.086501260624340881e-02 1.557264999999999899e+00
4.175950326235679244e-02 1.600036999999999932e+00
4.267357455111880221e-02 1.632743000000000055e+00
4.360765235805109941e-02 1.652498999999999940e+00
4.456217573218773653e-02 1.656617999999999924e+00
4.553759360593897382e-02 1.643590000000000106e+00
4.653436264861679494e-02 1.614251000000000102e+00
4.755294901990994583e-02 1.573237999999999914e+00
4.859383060501651364e-02 1.529261999999999899e+00
4.965749734357217948e-02 1.492493999999999987e+00
5.074444382592605690e-02 1.470202999999999927e+00
5.185518671652646766e-02 1.464058000000000082e+00
5.299023919793973553e-02 1.470414000000000110e+00
5.415013688613103116e-02 1.482982000000000022e+00
5.533542508618215922e-02 1.496350999999999987e+00
5.654665825930951795e-02 1.508051000000000030e+00
5.778440269534190765e-02 1.518029000000000073e+00
5.904923992113619846e-02 1.526472000000000051e+00
6.034176368113722960e-02 1.532267000000000046e+00
6.166257977365023624e-02 1.533627000000000073e+00
6.301230579922413588e-02 1.529789000000000065e+00
6.439157495481964699e-02 1.521732000000000085e+00
6.580103648476649802e-02 1.511468999999999951e+00
6.724135160227064090e-02 1.500621999999999900e+00
6.871319291929786632e-02 1.489386000000000099e+00
7.021724865648072689e-02 1.476494999999999891e+00
7.175422799231455373e-02 1.460064999999999946e+00
7.332484622679873165e-02 1.438976999999999951e+00
7.492985067379918929e-02 1.414241000000000081e+00
7.656998328017844413e-02 1.389335999999999904e+00
7.824601847091161577e-02 1.369004000000000110e+00
7.995873489609482687e-02 1.357108999999999899e+00
8.170894587125514252e-02 1.354756999999999989e+00
8.349746848200181870e-02 1.359466999999999981e+00
8.532513483931059017e-02 1.365693999999999964e+00
8.719280666320453066e-02 1.366754999999999942e+00
8.910136197668877545e-02 1.357622000000000106e+00
9.105169441740208758e-02 1.337083000000000022e+00
9.304472101470850909e-02 1.307749000000000050e+00
9.508136492722282784e-02 1.273541000000000034e+00
9.716259003207046441e-02 1.236904000000000003e+00
9.928937600698042876e-02 1.198442999999999925e+00
1.014627169666056788e-01 1.158603000000000049e+00
1.036836198025345573e-01 1.118957999999999897e+00
1.059531470945422049e-01 1.082086000000000103e+00
1.082723426204657002e-01 1.050845000000000029e+00
1.106423073612318730e-01 1.027479999999999949e+00
1.130641434367904014e-01 1.012559999999999905e+00
1.155389888050807612e-01 1.004586999999999897e+00
1.180680199308263012e-01 1.000502999999999920e+00
1.206523964642573915e-01 9.966059999999999919e-01
1.232933427266421494e-01 9.896629999999999594e-01
1.259921091142061633e-01 9.781050000000000022e-01
1.287499385219043613e-01 9.628020000000000467e-01
1.315681276210838024e-01 9.465719999999999690e-01
1.344480149355610776e-01 9.323960000000000026e-01
1.373909270603933253e-01 9.216239999999999988e-01
1.403982677661723133e-01 9.135640000000000427e-01
1.434714465996406174e-01 9.066549999999999887e-01
1.466118729226930095e-01 9.001190000000000024e-01
1.498210387691902012e-01 8.946450000000000236e-01
1.531004603883944215e-01 8.915469999999999784e-01
1.564516759885790365e-01 8.913579999999999837e-01
1.598762174374112610e-01 8.934170000000000167e-01
1.633757347823671657e-01 8.968570000000000153e-01
1.669518482487836186e-01 9.018909999999999982e-01
1.706062493069121222e-01 9.098779999999999646e-01
1.743406480276755433e-01 9.221080000000000387e-01
1.781567686922972404e-01 9.386430000000000051e-01
1.820564109071452219e-01 9.583159999999999457e-01
1.860414236112984399e-01 9.795970000000000510e-01
1.901136708649468487e-01 1.001327999999999996e+00
1.942750635716576912e-01 1.022563000000000111e+00
1.985275213739692568e-01 1.041859000000000091e+00
2.028730886819132551e-01 1.057129999999999903e+00
2.073137384534022021e-01 1.066697999999999924e+00
2.118516148918974384e-01 1.070619999999999905e+00
2.164888283105038391e-01 1.070834999999999981e+00
2.212275340673810209e-01 1.070141000000000009e+00
2.260699835805370650e-01 1.071117000000000097e+00
2.310183752015635139e-01 1.075471999999999984e+00
2.360751096568884100e-01 1.083598000000000061e+00
2.412425341466744866e-01 1.094557999999999920e+00
2.465230998307618715e-01 1.106765999999999917e+00
2.519191833183147544e-01 1.118889000000000022e+00
2.574334553825345373e-01 1.130090000000000039e+00
2.630683822583526066e-01 1.139675999999999911e+00
2.688266710467492326e-01 1.146883000000000097e+00
2.747110108843249798e-01 1.151372999999999980e+00
2.807241335168895180e-01 1.154355000000000020e+00
2.868688920234096495e-01 1.159100000000000019e+00
2.931481028187655768e-01 1.169666000000000095e+00
2.995647922697904919e-01 1.188531000000000004e+00
3.061219491886544297e-01 1.214903000000000066e+00
3.128225983045015424e-01 1.244847999999999955e+00
3.196699982673885665e-01 1.272926000000000002e+00
3.266672524899394969e-01 1.294324999999999948e+00
3.338175913859038335e-01 1.306683999999999957e+00
3.411245032800827026e-01 1.311215999999999937e+00
3.485912903071751723e-01 1.312804000000000082e+00
3.562216425308692980e-01 1.318616999999999928e+00
3.640189144227933826e-01 1.335097999999999896e+00
3.719868599361595973e-01 1.364589999999999970e+00
3.801292743636255911e-01 1.403758999999999979e+00
3.884498326752345854e-01 1.445157000000000025e+00
3.969526737144291051e-01 1.481038999999999994e+00
4.056414997215270768e-01 1.506747000000000059e+00
4.145204868460213854e-01 1.521708000000000061e+00
4.235940173275368759e-01 1.528637000000000024e+00
4.328659535344370757e-01 1.532329999999999970e+00
4.423408678727827614e-01 1.538494999999999946e+00
4.520233696082087693e-01 1.552100000000000035e+00
4.619176604055267865e-01 1.575015000000000054e+00
4.720285331807737017e-01 1.604546000000000028e+00
4.823605567984378673e-01 1.634880000000000111e+00
4.929189725005434508e-01 1.660500000000000087e+00
5.037085542305222985e-01 1.679310999999999998e+00
5.147340034826902722e-01 1.694166999999999978e+00
5.260010193899755659e-01 1.711508999999999947e+00
5.375147682182568332e-01 1.737387999999999932e+00
5.492803329078241870e-01 1.773288999999999893e+00
5.613033013614973088e-01 1.814459999999999962e+00
5.735898580135665448e-01 1.852128999999999914e+00
5.861448258358571417e-01 1.878406000000000020e+00
5.989749143316128732e-01 1.890141999999999989e+00
6.120861303119130570e-01 1.888681000000000054e+00
6.254839682204105245e-01 1.876757999999999926e+00
6.391749019026319312e-01 1.856962000000000002e+00
6.531657310067570110e-01 1.833626999999999896e+00
6.674631727194452191e-01 1.814346000000000014e+00
6.820728740300071591e-01 1.807584999999999997e+00
6.970030263871405118e-01 1.818372000000000099e+00
7.122593364734473020e-01 1.845771000000000051e+00
7.278502433567288765e-01 1.883191999999999977e+00
7.437819826252529687e-01 1.920744999999999925e+00
7.600626595656545526e-01 1.948593999999999937e+00
7.766996323880640540e-01 1.960010000000000030e+00
7.937005574159013976e-01 1.952952999999999939e+00
8.110740810733430006e-01 1.930107999999999935e+00
