# frequency(Hz) HVamp
2.000000000000000042e-02 1.362892999999999910e+00
2.043777802275861116e-02 1.345385000000000053e+00
2.088513892042544867e-02 1.323053000000000035e+00
2.134229185993890415e-02 1.301533000000000051e+00
2.180945121728470465e-02 1.287352999999999970e+00
2.228683671448790371e-02 1.284669000000000061e+00
2.277467095838639488e-02 1.293277999999999928e+00
2.327318386720582041e-02 1.309719000000000078e+00
2.378260869151607032e-02 1.329650999999999916e+00
2.430318396985316209e-02 1.348792999999999909e+00
2.483515418061077798e-02 1.364843000000000028e+00
2.537876860438217572e-02 1.378903999999999908e+00
2.593428185548686538e-02 1.394063999999999970e+00
2.650195524800330604e-02 1.412679000000000018e+00
2.708205410122367304e-02 1.435040000000000093e+00
2.767485116257483238e-02 1.460075999999999929e+00
2.828062296556268368e-02 1.486695000000000100e+00
2.889965516642458918e-02 1.514366000000000101e+00
2.953223712425469966e-02 1.542677000000000076e+00
3.017866585007221089e-02 1.570384999999999920e+00
3.083924344304486698e-02 1.595671000000000062e+00
3.151428172097601316e-02 1.617537999999999920e+00
3.220409460893151193e-02 1.636338999999999988e+00
3.290900679366954434e-02 1.652910000000000101e+00
3.362935008254323843e-02 1.667275000000000063e+00
3.436545982617606604e-02 1.677708999999999895e+00
3.511768145762538679e-02 1.680527000000000104e+00
3.588636982920923035e-02 1.671362999999999932e+00
3.667188287528685281e-02 1.648052000000000072e+00
3.747459035401046190e-02 1.612824000000000035e+00
3.829486888200696326e-02 1.571150000000000047e+00
3.913310161841203338e-02 1.529050000000000020e+00
3.998968266187323539e-02 1.491910999999999987e+00
4.086501260624340881e-02 1.464517000000000069e+00
4.175950326235679244e-02 1.450982999999999912e+00
4.267357455111880221e-02 1.453907000000000060e+00
4.360765235805109941e-02 1.472750000000000004e+00
4.456217573218773653e-02 1.502931999999999935e+00
4.553759360593897382e-02 1.537560000000000038e+00
4.653436264861679494e-02 1.569876999999999967e+00
4.755294901990994583e-02 1.594475000000000087e+00
4.859383060501651364e-02 1.609831999999999930e+00
4.965749734357217948e-02 1.619375000000000009e+00
5.074444382592605690e-02 1.627046999999999910e+00
5.185518671652646766e-02 1.634119000000000099e+00
5.299023919793973553e-02 1.640214999999999979e+00
5.415013688613103116e-02 1.645316000000000001e+00
5.533542508618215922e-02 1.650860999999999912e+00
5.654665825930951795e-02 1.660088000000000008e+00
5.778440269534190765e-02 1.677222999999999908e+00
5.904923992113619846e-02 1.704399999999999915e+00
6.034176368113722960e-02 1.737672000000000105e+00
6.166257977365023624e-02 1.767840000000000078e+00
6.301230579922413588e-02 1.786818000000000017e+00
6.439157495481964699e-02 1.792408999999999919e+00
6.580103648476649802e-02 1.788761000000000045e+00
6.724135160227064090e-02 1.782937999999999912e+00
6.871319291929786632e-02 1.780024000000000051e+00
7.021724865648072689e-02 1.781079000000000079e+00
7.175422799231455373e-02 1.785377999999999910e+00
7.332484622679873165e-02 1.792837000000000014e+00
7.492985067379918929e-02 1.802145000000000108e+00
7.656998328017844413e-02 1.808110000000000106e+00
7.824601847091161577e-02 1.803417999999999966e+00
7.995873489609482687e-02 1.782491999999999965e+00
8.170894587125514252e-02 1.743957999999999897e+00
8.349746848200181870e-02 1.691376999999999908e+00
8.532513483931059017e-02 1.632743000000000055e+00
8.719280666320453066e-02 1.578495999999999899e+00
8.910136197668877545e-02 1.537293999999999938e+00
