# period(s) Vg(km/s)
1.100000000000000089e+00 1.583069999999999977e+00
1.000000000000000000e+00 1.565579999999999972e+00
9.000000000000000222e-01 1.619189999999999907e+00
8.000000000000000444e-01 1.432430000000000092e+00
6.999999999999999556e-01 1.273910000000000098e+00
5.999999999999999778e-01 1.291979999999999906e+00
5.000000000000000000e-01 1.198979999999999935e+00
4.000000000000000222e-01 1.156870000000000065e+00
2.999999999999999889e-01 1.091139999999999999e+00
