# frequency(Hz) HVamp
2.000000000000000042e-02 8.354070000000000107e-01
2.043777802275861116e-02 8.366710000000000536e-01
2.088513892042544867e-02 8.530020000000000380e-01
2.134229185993890415e-02 8.827909999999999924e-01
2.180945121728470465e-02 9.225200000000000067e-01
2.228683671448790371e-02 9.681210000000000093e-01
2.277467095838639488e-02 1.016030999999999906e+00
2.327318386720582041e-02 1.063668999999999976e+00
2.378260869151607032e-02 1.109366999999999992e+00
2.430318396985316209e-02 1.152463999999999933e+00
2.483515418061077798e-02 1.193886999999999921e+00
2.537876860438217572e-02 1.235789999999999944e+00
2.593428185548686538e-02 1.279408000000000101e+00
2.650195524800330604e-02 1.323271000000000086e+00
2.708205410122367304e-02 1.363857000000000097e+00
2.767485116257483238e-02 1.397772999999999932e+00
2.828062296556268368e-02 1.423470000000000013e+00
2.889965516642458918e-02 1.441770999999999914e+00
2.953223712425469966e-02 1.455564999999999998e+00
3.017866585007221089e-02 1.468582000000000054e+00
3.083924344304486698e-02 1.483468000000000009e+00
3.151428172097601316e-02 1.500577999999999967e+00
3.220409460893151193e-02 1.518267000000000033e+00
3.290900679366954434e-02 1.534027999999999947e+00
3.362935008254323843e-02 1.545530000000000070e+00
3.436545982617606604e-02 1.550996999999999959e+00
3.511768145762538679e-02 1.548780000000000046e+00
3.588636982920923035e-02 1.536972000000000005e+00
3.667188287528685281e-02 1.514113999999999960e+00
3.747459035401046190e-02 1.480652000000000079e+00
3.829486888200696326e-02 1.439594999999999958e+00
3.913310161841203338e-02 1.395588999999999968e+00
3.998968266187323539e-02 1.352980999999999989e+00
4.086501260624340881e-02 1.314259999999999984e+00
4.175950326235679244e-02 1.279806999999999917e+00
4.267357455111880221e-02 1.248866000000000032e+00
4.360765235805109941e-02 1.220806999999999976e+00
4.456217573218773653e-02 1.195619999999999905e+00
4.553759360593897382e-02 1.173548999999999953e+00
4.653436264861679494e-02 1.154520999999999908e+00
4.755294901990994583e-02 1.137990999999999975e+00
4.859383060501651364e-02 1.123189999999999911e+00
4.965749734357217948e-02 1.109239000000000086e+00
5.074444382592605690e-02 1.095520000000000049e+00
5.185518671652646766e-02 1.082454999999999945e+00
5.299023919793973553e-02 1.071530000000000094e+00
5.415013688613103116e-02 1.064202000000000092e+00
5.533542508618215922e-02 1.060821000000000014e+00
5.654665825930951795e-02 1.060731000000000090e+00
5.778440269534190765e-02 1.063142000000000031e+00
5.904923992113619846e-02 1.067526999999999893e+00
6.034176368113722960e-02 1.073015999999999970e+00
6.166257977365023624e-02 1.077763999999999944e+00
6.301230579922413588e-02 1.079461000000000004e+00
6.439157495481964699e-02 1.076867000000000019e+00
6.580103648476649802e-02 1.071144000000000096e+00
6.724135160227064090e-02 1.065744000000000025e+00
6.871319291929786632e-02 1.064926000000000039e+00
7.021724865648072689e-02 1.071884999999999977e+00
7.175422799231455373e-02 1.087487000000000092e+00
7.332484622679873165e-02 1.110144999999999937e+00
7.492985067379918929e-02 1.136633000000000004e+00
7.656998328017844413e-02 1.163180000000000103e+00
7.824601847091161577e-02 1.186469999999999914e+00
7.995873489609482687e-02 1.204169999999999963e+00
8.170894587125514252e-02 1.214984000000000064e+00
8.349746848200181870e-02 1.218882999999999939e+00
8.532513483931059017e-02 1.217592000000000008e+00
8.719280666320453066e-02 1.214496999999999938e+00
8.910136197668877545e-02 1.213807000000000080e+00
9.105169441740208758e-02 1.219648999999999983e+00
9.304472101470850909e-02 1.235241999999999951e+00
9.508136492722282784e-02 1.262048000000000059e+00
9.716259003207046441e-02 1.299020000000000064e+00
9.928937600698042876e-02 1.342192000000000052e+00
1.014627169666056788e-01 1.385574000000000083e+00
1.036836198025345573e-01 1.424029999999999907e+00
1.059531470945422049e-01 1.455934999999999979e+00
1.082723426204657002e-01 1.482485999999999970e+00
1.106423073612318730e-01 1.504915999999999920e+00
1.130641434367904014e-01 1.522950000000000026e+00
1.155389888050807612e-01 1.534972000000000003e+00
1.180680199308263012e-01 1.538726000000000038e+00
1.206523964642573915e-01 1.532310999999999979e+00
1.232933427266421494e-01 1.515762000000000054e+00
1.259921091142061633e-01 1.492259999999999920e+00
1.287499385219043613e-01 1.467484999999999928e+00
1.315681276210838024e-01 1.447224000000000066e+00
1.344480149355610776e-01 1.434835000000000083e+00
1.373909270603933253e-01 1.430085999999999968e+00
1.403982677661723133e-01 1.429858000000000073e+00
1.434714465996406174e-01 1.429791999999999952e+00
1.466118729226930095e-01 1.425869000000000053e+00
1.498210387691902012e-01 1.415629000000000026e+00
1.531004603883944215e-01 1.399037000000000086e+00
1.564516759885790365e-01 1.378691000000000111e+00
1.598762174374112610e-01 1.358746000000000009e+00
1.633757347823671657e-01 1.342573000000000016e+00
1.669518482487836186e-01 1.330727999999999911e+00
1.706062493069121222e-01 1.320996999999999977e+00
1.743406480276755433e-01 1.310200000000000031e+00
1.781567686922972404e-01 1.295936999999999895e+00
1.820564109071452219e-01 1.277187999999999990e+00
1.860414236112984399e-01 1.254691000000000001e+00
1.901136708649468487e-01 1.231476999999999933e+00
1.942750635716576912e-01 1.212126999999999954e+00
1.985275213739692568e-01 1.200377000000000027e+00
2.028730886819132551e-01 1.196885999999999894e+00
2.073137384534022021e-01 1.199019999999999975e+00
2.118516148918974384e-01 1.203049999999999953e+00
2.164888283105038391e-01 1.207105000000000095e+00
2.212275340673810209e-01 1.212420000000000053e+00
2.260699835805370650e-01 1.221924999999999928e+00
2.310183752015635139e-01 1.237700999999999940e+00
2.360751096568884100e-01 1.259552000000000005e+00
2.412425341466744866e-01 1.285592000000000068e+00
2.465230998307618715e-01 1.313760999999999957e+00
2.519191833183147544e-01 1.342641999999999891e+00
2.574334553825345373e-01 1.371421000000000001e+00
2.630683822583526066e-01 1.399620000000000086e+00
2.688266710467492326e-01 1.426779000000000019e+00
2.747110108843249798e-01 1.452018999999999949e+00
2.807241335168895180e-01 1.473973999999999895e+00
2.868688920234096495e-01 1.491754999999999942e+00
2.931481028187655768e-01 1.506210000000000049e+00
2.995647922697904919e-01 1.519989000000000035e+00
3.061219491886544297e-01 1.536038000000000014e+00
3.128225983045015424e-01 1.555741999999999958e+00
3.196699982673885665e-01 1.578165000000000040e+00
3.266672524899394969e-01 1.600934000000000079e+00
3.338175913859038335e-01 1.622279000000000027e+00
3.411245032800827026e-01 1.642625000000000002e+00
3.485912903071751723e-01 1.664474000000000009e+00
3.562216425308692980e-01 1.690879000000000021e+00
3.640189144227933826e-01 1.723465999999999942e+00
3.719868599361595973e-01 1.761238999999999999e+00
3.801292743636255911e-01 1.800851999999999897e+00
3.884498326752345854e-01 1.838005000000000111e+00
3.969526737144291051e-01 1.869150000000000089e+00
4.056414997215270768e-01 1.892412999999999901e+00
4.145204868460213854e-01 1.907265999999999906e+00
4.235940173275368759e-01 1.913832999999999895e+00
4.328659535344370757e-01 1.912471999999999950e+00
4.423408678727827614e-01 1.903899999999999926e+00
4.520233696082087693e-01 1.889883999999999897e+00
4.619176604055267865e-01 1.873866000000000032e+00
4.720285331807737017e-01 1.860314999999999941e+00
4.823605567984378673e-01 1.852772000000000086e+00
4.929189725005434508e-01 1.852124000000000104e+00
5.037085542305222985e-01 1.856298999999999921e+00
5.147340034826902722e-01 1.860935000000000006e+00
5.260010193899755659e-01 1.860416999999999987e+00
5.375147682182568332e-01 1.849337999999999926e+00
5.492803329078241870e-01 1.824589999999999934e+00
5.613033013614973088e-01 1.787253999999999898e+00
5.735898580135665448e-01 1.742593000000000059e+00
5.861448258358571417e-01 1.697599999999999998e+00
5.989749143316128732e-01 1.657815000000000039e+00
6.120861303119130570e-01 1.625709000000000071e+00
6.254839682204105245e-01 1.601369000000000042e+00
6.391749019026319312e-01 1.584540999999999977e+00
6.531657310067570110e-01 1.576173000000000046e+00
6.674631727194452191e-01 1.578291000000000111e+00
6.820728740300071591e-01 1.592506999999999895e+00
6.970030263871405118e-01 1.618368000000000029e+00
7.122593364734473020e-01 1.652919000000000027e+00
7.278502433567288765e-01 1.691956999999999933e+00
7.437819826252529687e-01 1.732126000000000055e+00
7.600626595656545526e-01 1.772351999999999927e+00
7.766996323880640540e-01 1.813733999999999957e+00
7.937005574159013976e-01 1.858290999999999915e+00
8.110740810733430006e-01 1.907510000000000039e+00
8.288272757110509703e-01 1.961281999999999970e+00
8.469695429752346350e-01 2.017349999999999977e+00
8.655086161382736787e-01 2.071591000000000182e+00
8.844540397880493732e-01 2.119667000000000190e+00
9.038134601323364326e-01 2.159736000000000100e+00
9.235972635660274488e-01 2.194478999999999846e+00
9.438138195107080852e-01 2.230961999999999890e+00
9.644726842046378312e-01 2.278094999999999981e+00
9.855838648094324972e-01 2.342518000000000100e+00
1.007156856623164121e+00 2.424739000000000200e+00
1.029202594413900052e+00 2.517544000000000004e+00
1.051730412046940843e+00 2.608067999999999831e+00
1.074752242739242414e+00 2.683084000000000024e+00
1.098277132661993116e+00 2.735053000000000178e+00
1.122316821060050707e+00 2.765667000000000098e+00
1.146883687643933891e+00 2.784705999999999904e+00
1.171988078537265165e+00 2.804316000000000031e+00
1.197640647923590596e+00 2.831881999999999788e+00
1.223856887071053556e+00 2.865813000000000166e+00
1.250645645814651763e+00 2.896541000000000032e+00
1.278020601692099190e+00 2.911770999999999887e+00
1.305994514823037633e+00 2.902658999999999878e+00
1.334582502555725414e+00 2.867159000000000013e+00
1.363795059788775355e+00 2.809273000000000131e+00
1.393646643680787944e+00 2.735714999999999897e+00
1.424152486855072564e+00 2.653081999999999940e+00
1.455324450032890349e+00 2.567559999999999842e+00
1.487179029585939727e+00 2.485968000000000178e+00
1.519733742648287977e+00 2.415652999999999828e+00
1.552997595959721311e+00 2.362527000000000044e+00
1.586991746055928854e+00 2.328555000000000152e+00
1.621728568046108876e+00 2.310543000000000013e+00
1.657226002538870313e+00 2.300980000000000025e+00
1.693503044918474698e+00 2.290608999999999895e+00
1.730570880722132499e+00 2.271942999999999824e+00
1.768449794594556090e+00 2.242430000000000145e+00
