# period(s) Vg(km/s)
1.100000000000000089e+00 8.302599999999999980e-01
1.000000000000000000e+00 7.744499999999999718e-01
9.000000000000000222e-01 9.939000000000000057e-01
8.000000000000000444e-01 9.257400000000000073e-01
6.999999999999999556e-01 1.045979999999999910e+00
5.999999999999999778e-01 9.739200000000000079e-01
5.000000000000000000e-01 9.441800000000000193e-01
4.000000000000000222e-01 9.322099999999999831e-01
2.999999999999999889e-01 8.886699999999999600e-01
