# period(s) Vg(km/s)
1.100000000000000089e+00 8.844899999999999984e-01
1.000000000000000000e+00 8.896199999999999664e-01
9.000000000000000222e-01 8.909700000000000397e-01
8.000000000000000444e-01 9.802600000000000202e-01
6.999999999999999556e-01 1.008420000000000094e+00
5.999999999999999778e-01 1.045809999999999906e+00
5.000000000000000000e-01 1.081250000000000044e+00
4.000000000000000222e-01 1.219279999999999919e+00
2.999999999999999889e-01 1.162439999999999918e+00
