# period(s) Vg(km/s)
1.100000000000000089e+00 1.315870000000000095e+00
1.000000000000000000e+00 1.405520000000000103e+00
9.000000000000000222e-01 1.469759999999999955e+00
8.000000000000000444e-01 1.394200000000000106e+00
6.999999999999999556e-01 1.392709999999999892e+00
5.999999999999999778e-01 1.281779999999999919e+00
5.000000000000000000e-01 1.260010000000000074e+00
4.000000000000000222e-01 1.241570000000000062e+00
2.999999999999999889e-01 1.368060000000000054e+00
