# period(s) Vg(km/s)
1.100000000000000089e+00 1.636020000000000030e+00
1.000000000000000000e+00 1.613979999999999970e+00
9.000000000000000222e-01 1.550959999999999894e+00
8.000000000000000444e-01 1.570619999999999905e+00
6.999999999999999556e-01 1.564249999999999918e+00
5.999999999999999778e-01 1.523160000000000069e+00
5.000000000000000000e-01 1.616509999999999891e+00
4.000000000000000222e-01 1.491090000000000027e+00
2.999999999999999889e-01 1.537139999999999951e+00
