# period(s) Vg(km/s)
1.100000000000000089e+00 8.683499999999999552e-01
1.000000000000000000e+00 8.203300000000000036e-01
9.000000000000000222e-01 9.578900000000000192e-01
8.000000000000000444e-01 9.881100000000000438e-01
6.999999999999999556e-01 1.062410000000000077e+00
5.999999999999999778e-01 1.060759999999999925e+00
5.000000000000000000e-01 1.150539999999999896e+00
4.000000000000000222e-01 1.195750000000000091e+00
2.999999999999999889e-01 1.126130000000000075e+00
