# period(s) Vg(km/s)
1.100000000000000089e+00 7.815999999999999615e-01
1.000000000000000000e+00 8.056100000000000483e-01
9.000000000000000222e-01 7.939100000000000046e-01
8.000000000000000444e-01 7.575300000000000367e-01
6.999999999999999556e-01 8.971000000000000085e-01
5.999999999999999778e-01 8.929099999999999815e-01
5.000000000000000000e-01 9.098199999999999621e-01
4.000000000000000222e-01 8.399999999999999689e-01
2.999999999999999889e-01 8.490600000000000369e-01
