# period(s) Vg(km/s)
1.100000000000000089e+00 1.387559999999999905e+00
1.000000000000000000e+00 1.548969999999999958e+00
9.000000000000000222e-01 1.616449999999999942e+00
8.000000000000000444e-01 1.668860000000000010e+00
6.999999999999999556e-01 1.671880000000000033e+00
5.999999999999999778e-01 1.605860000000000065e+00
5.000000000000000000e-01 1.589199999999999946e+00
4.000000000000000222e-01 1.659350000000000103e+00
2.999999999999999889e-01 1.665440000000000031e+00
