# period(s) Vg(km/s)
1.100000000000000089e+00 1.025619999999999976e+00
1.000000000000000000e+00 1.121539999999999981e+00
9.000000000000000222e-01 1.027420000000000000e+00
8.000000000000000444e-01 1.055050000000000043e+00
6.999999999999999556e-01 1.004960000000000075e+00
5.999999999999999778e-01 9.930999999999999828e-01
5.000000000000000000e-01 1.052429999999999977e+00
4.000000000000000222e-01 1.168909999999999894e+00
2.999999999999999889e-01 1.162360000000000060e+00
