# period(s) Vg(km/s)
1.100000000000000089e+00 1.526000000000000023e+00
1.000000000000000000e+00 1.549840000000000106e+00
9.000000000000000222e-01 1.485970000000000013e+00
8.000000000000000444e-01 1.564769999999999994e+00
6.999999999999999556e-01 1.572009999999999907e+00
5.999999999999999778e-01 1.498860000000000081e+00
5.000000000000000000e-01 1.600610000000000088e+00
4.000000000000000222e-01 1.564999999999999947e+00
2.999999999999999889e-01 1.629480000000000040e+00
