# period(s) Vg(km/s)
1.100000000000000089e+00 8.484699999999999465e-01
1.000000000000000000e+00 8.119499999999999496e-01
9.000000000000000222e-01 7.639799999999999924e-01
8.000000000000000444e-01 7.276700000000000390e-01
6.999999999999999556e-01 7.600799999999999779e-01
5.999999999999999778e-01 7.315500000000000336e-01
5.000000000000000000e-01 8.044000000000000039e-01
4.000000000000000222e-01 8.211500000000000465e-01
2.999999999999999889e-01 8.004499999999999948e-01
