# period(s) Vg(km/s)
1.100000000000000089e+00 8.502300000000000413e-01
1.000000000000000000e+00 8.898800000000000043e-01
9.000000000000000222e-01 9.277100000000000346e-01
8.000000000000000444e-01 9.864300000000000290e-01
6.999999999999999556e-01 1.060519999999999907e+00
5.999999999999999778e-01 1.116069999999999895e+00
5.000000000000000000e-01 1.071379999999999999e+00
4.000000000000000222e-01 1.175359999999999960e+00
2.999999999999999889e-01 1.146309999999999940e+00
