# frequency(Hz) HVamp
2.000000000000000042e-02 2.398372000000000170e+00
2.043777802275861116e-02 2.379014999999999880e+00
2.088513892042544867e-02 2.338595999999999897e+00
2.134229185993890415e-02 2.278284000000000198e+00
2.180945121728470465e-02 2.204642000000000213e+00
2.228683671448790371e-02 2.126560000000000006e+00
2.277467095838639488e-02 2.051781000000000077e+00
2.327318386720582041e-02 1.984680000000000000e+00
2.378260869151607032e-02 1.925988000000000033e+00
2.430318396985316209e-02 1.874406000000000017e+00
2.483515418061077798e-02 1.827477000000000018e+00
2.537876860438217572e-02 1.783438000000000079e+00
2.593428185548686538e-02 1.742763000000000062e+00
2.650195524800330604e-02 1.707769000000000092e+00
2.708205410122367304e-02 1.681499000000000077e+00
2.767485116257483238e-02 1.666369999999999907e+00
2.828062296556268368e-02 1.662641000000000036e+00
2.889965516642458918e-02 1.667286000000000046e+00
2.953223712425469966e-02 1.674280999999999908e+00
3.017866585007221089e-02 1.676836999999999911e+00
3.083924344304486698e-02 1.669759999999999911e+00
3.151428172097601316e-02 1.650865000000000027e+00
3.220409460893151193e-02 1.621858999999999940e+00
3.290900679366954434e-02 1.587518999999999902e+00
3.362935008254323843e-02 1.552939999999999987e+00
3.436545982617606604e-02 1.520907999999999927e+00
3.511768145762538679e-02 1.491185999999999900e+00
3.588636982920923035e-02 1.461632999999999960e+00
3.667188287528685281e-02 1.430587000000000053e+00
3.747459035401046190e-02 1.398366999999999916e+00
3.829486888200696326e-02 1.366827999999999932e+00
3.913310161841203338e-02 1.338483000000000089e+00
3.998968266187323539e-02 1.315709000000000017e+00
4.086501260624340881e-02 1.300221999999999989e+00
4.175950326235679244e-02 1.292918000000000012e+00
4.267357455111880221e-02 1.293698999999999932e+00
4.360765235805109941e-02 1.300459000000000032e+00
4.456217573218773653e-02 1.308017999999999903e+00
4.553759360593897382e-02 1.310044999999999904e+00
4.653436264861679494e-02 1.303884999999999961e+00
4.755294901990994583e-02 1.293374000000000024e+00
4.859383060501651364e-02 1.285393999999999926e+00
4.965749734357217948e-02 1.284024000000000054e+00
5.074444382592605690e-02 1.289822000000000024e+00
5.185518671652646766e-02 1.301277000000000017e+00
5.299023919793973553e-02 1.315590000000000037e+00
5.415013688613103116e-02 1.329029000000000016e+00
5.533542508618215922e-02 1.337800000000000100e+00
5.654665825930951795e-02 1.339914999999999967e+00
5.778440269534190765e-02 1.336894999999999945e+00
5.904923992113619846e-02 1.333924000000000110e+00
6.034176368113722960e-02 1.337147000000000086e+00
6.166257977365023624e-02 1.348786000000000040e+00
6.301230579922413588e-02 1.366354000000000068e+00
6.439157495481964699e-02 1.386525000000000007e+00
6.580103648476649802e-02 1.406798999999999911e+00
6.724135160227064090e-02 1.425491999999999981e+00
6.871319291929786632e-02 1.442075999999999913e+00
7.021724865648072689e-02 1.456064000000000025e+00
7.175422799231455373e-02 1.463967999999999936e+00
7.332484622679873165e-02 1.459427000000000030e+00
7.492985067379918929e-02 1.439686999999999939e+00
7.656998328017844413e-02 1.410203000000000095e+00
7.824601847091161577e-02 1.381278000000000006e+00
7.995873489609482687e-02 1.361992000000000091e+00
8.170894587125514252e-02 1.356811999999999907e+00
8.349746848200181870e-02 1.365836000000000050e+00
8.532513483931059017e-02 1.386296999999999890e+00
8.719280666320453066e-02 1.413316000000000017e+00
8.910136197668877545e-02 1.440617999999999954e+00
9.105169441740208758e-02 1.463632000000000044e+00
9.304472101470850909e-02 1.483394000000000101e+00
9.508136492722282784e-02 1.504667999999999894e+00
9.716259003207046441e-02 1.529857999999999940e+00
9.928937600698042876e-02 1.556747000000000103e+00
1.014627169666056788e-01 1.580181000000000058e+00
1.036836198025345573e-01 1.594994000000000023e+00
1.059531470945422049e-01 1.599477999999999955e+00
1.082723426204657002e-01 1.597334999999999949e+00
1.106423073612318730e-01 1.596157999999999966e+00
1.130641434367904014e-01 1.603207999999999966e+00
1.155389888050807612e-01 1.621736000000000066e+00
1.180680199308263012e-01 1.650411000000000072e+00
1.206523964642573915e-01 1.685581999999999914e+00
1.232933427266421494e-01 1.723784999999999901e+00
1.259921091142061633e-01 1.762663000000000091e+00
1.287499385219043613e-01 1.801004999999999967e+00
1.315681276210838024e-01 1.839582000000000050e+00
1.344480149355610776e-01 1.882211000000000078e+00
1.373909270603933253e-01 1.933923000000000059e+00
1.403982677661723133e-01 1.996401000000000092e+00
1.434714465996406174e-01 2.065395000000000092e+00
1.466118729226930095e-01 2.133309999999999818e+00
1.498210387691902012e-01 2.195247999999999866e+00
1.531004603883944215e-01 2.253908000000000023e+00
1.564516759885790365e-01 2.319552999999999976e+00
1.598762174374112610e-01 2.404116000000000142e+00
1.633757347823671657e-01 2.512521000000000004e+00
1.669518482487836186e-01 2.637488999999999972e+00
1.706062493069121222e-01 2.763443000000000094e+00
1.743406480276755433e-01 2.876924999999999955e+00
1.781567686922972404e-01 2.972589000000000148e+00
1.820564109071452219e-01 3.049587999999999965e+00
1.860414236112984399e-01 3.106132000000000115e+00
1.901136708649468487e-01 3.140121999999999858e+00
