# period(s) Vg(km/s)
1.100000000000000089e+00 9.597900000000000320e-01
1.000000000000000000e+00 1.042699999999999960e+00
9.000000000000000222e-01 1.056389999999999940e+00
8.000000000000000444e-01 1.254170000000000007e+00
6.999999999999999556e-01 1.253200000000000092e+00
5.999999999999999778e-01 1.165040000000000076e+00
5.000000000000000000e-01 1.278950000000000031e+00
4.000000000000000222e-01 1.146730000000000027e+00
2.999999999999999889e-01 1.169559999999999933e+00
