# period(s) Vg(km/s)
1.100000000000000089e+00 1.613350000000000062e+00
1.000000000000000000e+00 1.455219999999999958e+00
9.000000000000000222e-01 1.520610000000000017e+00
8.000000000000000444e-01 1.494059999999999944e+00
6.999999999999999556e-01 1.463279999999999914e+00
5.999999999999999778e-01 1.545630000000000059e+00
5.000000000000000000e-01 1.484960000000000058e+00
4.000000000000000222e-01 1.441400000000000015e+00
2.999999999999999889e-01 1.403569999999999984e+00
