# frequency(Hz) HVamp
2.000000000000000042e-02 1.529843999999999982e+00
2.043777802275861116e-02 1.543477999999999906e+00
2.088513892042544867e-02 1.557908999999999988e+00
2.134229185993890415e-02 1.569498000000000060e+00
2.180945121728470465e-02 1.577039999999999997e+00
2.228683671448790371e-02 1.583237000000000005e+00
2.277467095838639488e-02 1.594084000000000056e+00
2.327318386720582041e-02 1.615750999999999937e+00
2.378260869151607032e-02 1.650768000000000013e+00
2.430318396985316209e-02 1.695800999999999892e+00
2.483515418061077798e-02 1.740493999999999986e+00
2.537876860438217572e-02 1.767965000000000009e+00
2.593428185548686538e-02 1.760658000000000056e+00
2.650195524800330604e-02 1.710121999999999920e+00
2.708205410122367304e-02 1.623140999999999945e+00
2.767485116257483238e-02 1.518647999999999998e+00
2.828062296556268368e-02 1.417653000000000052e+00
2.889965516642458918e-02 1.334537000000000084e+00
2.953223712425469966e-02 1.274501000000000106e+00
3.017866585007221089e-02 1.235336999999999907e+00
3.083924344304486698e-02 1.210549000000000097e+00
3.151428172097601316e-02 1.192722000000000060e+00
3.220409460893151193e-02 1.176601000000000008e+00
3.290900679366954434e-02 1.160771999999999915e+00
3.362935008254323843e-02 1.147019999999999929e+00
3.436545982617606604e-02 1.137936000000000059e+00
3.511768145762538679e-02 1.134468000000000032e+00
3.588636982920923035e-02 1.135086000000000039e+00
3.667188287528685281e-02 1.137037000000000075e+00
3.747459035401046190e-02 1.138419999999999987e+00
3.829486888200696326e-02 1.139278999999999931e+00
3.913310161841203338e-02 1.141056000000000070e+00
3.998968266187323539e-02 1.145127999999999924e+00
4.086501260624340881e-02 1.151629999999999932e+00
4.175950326235679244e-02 1.159399999999999986e+00
4.267357455111880221e-02 1.166905999999999999e+00
4.360765235805109941e-02 1.173443999999999932e+00
4.456217573218773653e-02 1.179758000000000084e+00
4.553759360593897382e-02 1.187643000000000004e+00
4.653436264861679494e-02 1.198787000000000047e+00
4.755294901990994583e-02 1.213856000000000046e+00
4.859383060501651364e-02 1.232207000000000052e+00
4.965749734357217948e-02 1.251924000000000037e+00
5.074444382592605690e-02 1.270823999999999954e+00
5.185518671652646766e-02 1.287935000000000052e+00
