# period(s) Vg(km/s)
1.100000000000000089e+00 1.555069999999999952e+00
1.000000000000000000e+00 1.504359999999999919e+00
9.000000000000000222e-01 1.395499999999999963e+00
8.000000000000000444e-01 1.460069999999999979e+00
6.999999999999999556e-01 1.358630000000000004e+00
5.999999999999999778e-01 1.385829999999999895e+00
5.000000000000000000e-01 1.386819999999999942e+00
4.000000000000000222e-01 1.409859999999999891e+00
2.999999999999999889e-01 1.275300000000000100e+00
