# period(s) Vg(km/s)
1.100000000000000089e+00 9.352099999999999858e-01
1.000000000000000000e+00 8.527400000000000535e-01
9.000000000000000222e-01 8.664500000000000535e-01
8.000000000000000444e-01 8.964299999999999491e-01
6.999999999999999556e-01 9.384799999999999809e-01
5.999999999999999778e-01 9.346900000000000208e-01
5.000000000000000000e-01 9.270800000000000152e-01
4.000000000000000222e-01 9.559900000000000064e-01
2.999999999999999889e-01 1.038939999999999975e+00
