# period(s) Vg(km/s)
1.100000000000000089e+00 1.435419999999999918e+00
1.000000000000000000e+00 1.539050000000000029e+00
9.000000000000000222e-01 1.539830000000000032e+00
8.000000000000000444e-01 1.660730000000000040e+00
6.999999999999999556e-01 1.634100000000000108e+00
5.999999999999999778e-01 1.614559999999999995e+00
5.000000000000000000e-01 1.616100000000000092e+00
4.000000000000000222e-01 1.592719999999999914e+00
2.999999999999999889e-01 1.673410000000000064e+00
