# period(s) Vg(km/s)
1.100000000000000089e+00 1.630609999999999893e+00
1.000000000000000000e+00 1.614800000000000013e+00
9.000000000000000222e-01 1.652640000000000109e+00
8.000000000000000444e-01 1.672840000000000105e+00
6.999999999999999556e-01 1.625720000000000054e+00
5.999999999999999778e-01 1.565029999999999921e+00
5.000000000000000000e-01 1.580030000000000046e+00
4.000000000000000222e-01 1.580580000000000096e+00
2.999999999999999889e-01 1.583609999999999962e+00
