# period(s) Vg(km/s)
1.100000000000000089e+00 1.273130000000000095e+00
1.000000000000000000e+00 1.324389999999999956e+00
9.000000000000000222e-01 1.465850000000000097e+00
8.000000000000000444e-01 1.373699999999999921e+00
6.999999999999999556e-01 1.358610000000000095e+00
5.999999999999999778e-01 1.467359999999999998e+00
5.000000000000000000e-01 1.421219999999999928e+00
4.000000000000000222e-01 1.572710000000000052e+00
2.999999999999999889e-01 1.217430000000000012e+00
