# period(s) Vg(km/s)
1.100000000000000089e+00 9.051299999999999901e-01
1.000000000000000000e+00 8.830299999999999816e-01
9.000000000000000222e-01 9.658099999999999463e-01
8.000000000000000444e-01 1.007149999999999990e+00
6.999999999999999556e-01 1.035320000000000018e+00
5.999999999999999778e-01 1.029479999999999951e+00
5.000000000000000000e-01 1.048890000000000100e+00
4.000000000000000222e-01 1.046110000000000095e+00
2.999999999999999889e-01 1.062769999999999992e+00
