# frequency(Hz) HVamp
2.000000000000000042e-02 1.214439999999999964e+00
2.043777802275861116e-02 1.152627999999999986e+00
2.088513892042544867e-02 1.100759999999999961e+00
2.134229185993890415e-02 1.059506000000000059e+00
2.180945121728470465e-02 1.029241000000000072e+00
2.228683671448790371e-02 1.009030000000000094e+00
2.277467095838639488e-02 9.962560000000000304e-01
2.327318386720582041e-02 9.878379999999999939e-01
2.378260869151607032e-02 9.815350000000000463e-01
2.430318396985316209e-02 9.756850000000000245e-01
2.483515418061077798e-02 9.687729999999999952e-01
2.537876860438217572e-02 9.598560000000000425e-01
2.593428185548686538e-02 9.494759999999999867e-01
2.650195524800330604e-02 9.403350000000000319e-01
2.708205410122367304e-02 9.369610000000000438e-01
2.767485116257483238e-02 9.441479999999999873e-01
2.828062296556268368e-02 9.651100000000000234e-01
2.889965516642458918e-02 1.000091000000000063e+00
2.953223712425469966e-02 1.045217999999999980e+00
3.017866585007221089e-02 1.092394000000000087e+00
3.083924344304486698e-02 1.131947999999999954e+00
3.151428172097601316e-02 1.157488999999999990e+00
3.220409460893151193e-02 1.169332000000000038e+00
3.290900679366954434e-02 1.174085999999999963e+00
3.362935008254323843e-02 1.181656999999999957e+00
3.436545982617606604e-02 1.201684999999999892e+00
3.511768145762538679e-02 1.239951999999999943e+00
3.588636982920923035e-02 1.295392000000000099e+00
3.667188287528685281e-02 1.359509000000000079e+00
3.747459035401046190e-02 1.419464999999999977e+00
3.829486888200696326e-02 1.463586000000000054e+00
3.913310161841203338e-02 1.485994000000000037e+00
3.998968266187323539e-02 1.487484999999999946e+00
4.086501260624340881e-02 1.472642000000000007e+00
4.175950326235679244e-02 1.446147000000000071e+00
4.267357455111880221e-02 1.411210000000000075e+00
4.360765235805109941e-02 1.370551999999999992e+00
4.456217573218773653e-02 1.327990999999999921e+00
4.553759360593897382e-02 1.288315000000000099e+00
4.653436264861679494e-02 1.255144999999999955e+00
4.755294901990994583e-02 1.228626999999999914e+00
4.859383060501651364e-02 1.204998999999999931e+00
4.965749734357217948e-02 1.179262000000000032e+00
5.074444382592605690e-02 1.149337000000000053e+00
5.185518671652646766e-02 1.117061000000000082e+00
5.299023919793973553e-02 1.085396999999999945e+00
5.415013688613103116e-02 1.055792999999999981e+00
5.533542508618215922e-02 1.027989000000000042e+00
5.654665825930951795e-02 1.001300999999999997e+00
5.778440269534190765e-02 9.752809999999999535e-01
5.904923992113619846e-02 9.493359999999999577e-01
6.034176368113722960e-02 9.226189999999999669e-01
6.166257977365023624e-02 8.949610000000000065e-01
6.301230579922413588e-02 8.678270000000000151e-01
6.439157495481964699e-02 8.443000000000000504e-01
6.580103648476649802e-02 8.278299999999999548e-01
6.724135160227064090e-02 8.205219999999999736e-01
6.871319291929786632e-02 8.220730000000000537e-01
7.021724865648072689e-02 8.296329999999999538e-01
7.175422799231455373e-02 8.387569999999999748e-01
7.332484622679873165e-02 8.454559999999999853e-01
