# period(s) Vg(km/s)
1.100000000000000089e+00 8.739200000000000301e-01
1.000000000000000000e+00 8.943200000000000038e-01
9.000000000000000222e-01 1.022450000000000081e+00
8.000000000000000444e-01 1.082510000000000083e+00
6.999999999999999556e-01 1.192870000000000097e+00
5.999999999999999778e-01 1.325960000000000027e+00
5.000000000000000000e-01 1.137199999999999989e+00
4.000000000000000222e-01 1.154730000000000034e+00
2.999999999999999889e-01 1.147469999999999990e+00
