# period(s) Vg(km/s)
1.100000000000000089e+00 1.057509999999999950e+00
1.000000000000000000e+00 1.163739999999999997e+00
9.000000000000000222e-01 1.114149999999999974e+00
8.000000000000000444e-01 1.093569999999999931e+00
6.999999999999999556e-01 1.119320000000000093e+00
5.999999999999999778e-01 1.121399999999999952e+00
5.000000000000000000e-01 1.097620000000000040e+00
4.000000000000000222e-01 1.175589999999999913e+00
2.999999999999999889e-01 1.095350000000000046e+00
