# period(s) Vg(km/s)
1.100000000000000089e+00 1.451330000000000009e+00
1.000000000000000000e+00 1.228329999999999922e+00
9.000000000000000222e-01 1.245130000000000070e+00
8.000000000000000444e-01 1.148579999999999934e+00
6.999999999999999556e-01 1.202390000000000070e+00
5.999999999999999778e-01 1.253859999999999975e+00
5.000000000000000000e-01 1.285860000000000003e+00
4.000000000000000222e-01 1.326249999999999929e+00
2.999999999999999889e-01 1.203279999999999905e+00
