# frequency(Hz) HVamp
2.000000000000000042e-02 1.223634000000000110e+00
2.043777802275861116e-02 1.207907000000000064e+00
2.088513892042544867e-02 1.193397999999999959e+00
2.134229185993890415e-02 1.178649000000000058e+00
2.180945121728470465e-02 1.162334999999999896e+00
2.228683671448790371e-02 1.144606999999999930e+00
2.277467095838639488e-02 1.127002999999999977e+00
2.327318386720582041e-02 1.111320000000000086e+00
2.378260869151607032e-02 1.098484000000000016e+00
2.430318396985316209e-02 1.087884000000000073e+00
2.483515418061077798e-02 1.077676000000000078e+00
2.537876860438217572e-02 1.065787999999999958e+00
2.593428185548686538e-02 1.050928000000000084e+00
2.650195524800330604e-02 1.033420999999999923e+00
2.708205410122367304e-02 1.015536999999999912e+00
2.767485116257483238e-02 1.000785999999999953e+00
2.828062296556268368e-02 9.924159999999999648e-01
2.889965516642458918e-02 9.917770000000000197e-01
2.953223712425469966e-02 9.972520000000000273e-01
3.017866585007221089e-02 1.004664999999999919e+00
3.083924344304486698e-02 1.009578000000000086e+00
3.151428172097601316e-02 1.010042000000000106e+00
3.220409460893151193e-02 1.007493999999999890e+00
3.290900679366954434e-02 1.005289000000000099e+00
3.362935008254323843e-02 1.006442000000000059e+00
3.436545982617606604e-02 1.012234000000000078e+00
3.511768145762538679e-02 1.021930999999999923e+00
3.588636982920923035e-02 1.033292000000000099e+00
3.667188287528685281e-02 1.043728999999999907e+00
3.747459035401046190e-02 1.051530000000000076e+00
3.829486888200696326e-02 1.056343999999999950e+00
3.913310161841203338e-02 1.058963000000000099e+00
3.998968266187323539e-02 1.061134000000000022e+00
4.086501260624340881e-02 1.065415000000000001e+00
4.175950326235679244e-02 1.074462000000000028e+00
4.267357455111880221e-02 1.089612999999999943e+00
4.360765235805109941e-02 1.109498000000000095e+00
4.456217573218773653e-02 1.130179000000000045e+00
4.553759360593897382e-02 1.147502999999999940e+00
4.653436264861679494e-02 1.159610999999999947e+00
4.755294901990994583e-02 1.167459999999999942e+00
4.859383060501651364e-02 1.173297000000000034e+00
4.965749734357217948e-02 1.178568999999999978e+00
5.074444382592605690e-02 1.183478000000000030e+00
5.185518671652646766e-02 1.187864999999999949e+00
5.299023919793973553e-02 1.191850000000000076e+00
5.415013688613103116e-02 1.195977999999999986e+00
5.533542508618215922e-02 1.200916000000000095e+00
5.654665825930951795e-02 1.207121000000000111e+00
5.778440269534190765e-02 1.214463000000000070e+00
5.904923992113619846e-02 1.222005000000000008e+00
6.034176368113722960e-02 1.228510999999999909e+00
6.166257977365023624e-02 1.232976000000000072e+00
6.301230579922413588e-02 1.234021000000000035e+00
6.439157495481964699e-02 1.230140999999999929e+00
6.580103648476649802e-02 1.221548000000000078e+00
6.724135160227064090e-02 1.210951000000000111e+00
6.871319291929786632e-02 1.202048999999999923e+00
7.021724865648072689e-02 1.197167000000000092e+00
7.175422799231455373e-02 1.195886000000000005e+00
7.332484622679873165e-02 1.195642000000000094e+00
7.492985067379918929e-02 1.193726999999999983e+00
7.656998328017844413e-02 1.188924000000000092e+00
7.824601847091161577e-02 1.181583000000000050e+00
7.995873489609482687e-02 1.172630999999999979e+00
8.170894587125514252e-02 1.162684000000000051e+00
8.349746848200181870e-02 1.151929999999999898e+00
8.532513483931059017e-02 1.140560000000000018e+00
8.719280666320453066e-02 1.128989999999999938e+00
8.910136197668877545e-02 1.117693999999999965e+00
9.105169441740208758e-02 1.107302000000000008e+00
9.304472101470850909e-02 1.099029999999999951e+00
9.508136492722282784e-02 1.094767000000000046e+00
9.716259003207046441e-02 1.096411000000000024e+00
9.928937600698042876e-02 1.104611999999999927e+00
1.014627169666056788e-01 1.117747999999999964e+00
1.036836198025345573e-01 1.132241000000000053e+00
1.059531470945422049e-01 1.144182999999999950e+00
1.082723426204657002e-01 1.151045000000000096e+00
1.106423073612318730e-01 1.152520999999999907e+00
1.130641434367904014e-01 1.150114999999999998e+00
1.155389888050807612e-01 1.145842000000000027e+00
1.180680199308263012e-01 1.141175000000000050e+00
1.206523964642573915e-01 1.136781000000000041e+00
1.232933427266421494e-01 1.132678999999999991e+00
1.259921091142061633e-01 1.128495000000000026e+00
1.287499385219043613e-01 1.123645999999999923e+00
1.315681276210838024e-01 1.117558999999999969e+00
1.344480149355610776e-01 1.109968999999999983e+00
1.373909270603933253e-01 1.101231000000000071e+00
1.403982677661723133e-01 1.092435999999999963e+00
1.434714465996406174e-01 1.085085999999999995e+00
1.466118729226930095e-01 1.080240000000000089e+00
1.498210387691902012e-01 1.077676999999999996e+00
1.531004603883944215e-01 1.075863000000000014e+00
