# frequency(Hz) HVamp
2.000000000000000042e-02 1.243185999999999902e+00
2.043777802275861116e-02 1.216118000000000032e+00
2.088513892042544867e-02 1.200669999999999904e+00
2.134229185993890415e-02 1.199084000000000039e+00
2.180945121728470465e-02 1.215341999999999922e+00
2.228683671448790371e-02 1.252343999999999902e+00
2.277467095838639488e-02 1.308886999999999912e+00
2.327318386720582041e-02 1.380074000000000023e+00
2.378260869151607032e-02 1.459448999999999996e+00
2.430318396985316209e-02 1.541026999999999925e+00
2.483515418061077798e-02 1.620627999999999957e+00
2.537876860438217572e-02 1.695665999999999896e+00
2.593428185548686538e-02 1.764229000000000047e+00
2.650195524800330604e-02 1.824802000000000035e+00
2.708205410122367304e-02 1.876347999999999905e+00
2.767485116257483238e-02 1.918058000000000041e+00
2.828062296556268368e-02 1.949138000000000037e+00
2.889965516642458918e-02 1.968838000000000088e+00
2.953223712425469966e-02 1.976436999999999999e+00
3.017866585007221089e-02 1.971346000000000043e+00
3.083924344304486698e-02 1.953899999999999970e+00
3.151428172097601316e-02 1.926374000000000031e+00
3.220409460893151193e-02 1.892962999999999951e+00
3.290900679366954434e-02 1.858281000000000072e+00
3.362935008254323843e-02 1.825747999999999927e+00
3.436545982617606604e-02 1.797349000000000085e+00
3.511768145762538679e-02 1.774483999999999950e+00
3.588636982920923035e-02 1.759257000000000071e+00
3.667188287528685281e-02 1.754102000000000050e+00
3.747459035401046190e-02 1.758199000000000067e+00
3.829486888200696326e-02 1.765082999999999958e+00
3.913310161841203338e-02 1.764570999999999890e+00
3.998968266187323539e-02 1.746401000000000092e+00
4.086501260624340881e-02 1.703413000000000066e+00
4.175950326235679244e-02 1.633879999999999999e+00
4.267357455111880221e-02 1.542577000000000087e+00
4.360765235805109941e-02 1.439753999999999978e+00
4.456217573218773653e-02 1.338182999999999900e+00
4.553759360593897382e-02 1.249837000000000087e+00
4.653436264861679494e-02 1.182406000000000068e+00
4.755294901990994583e-02 1.136406999999999945e+00
