# period(s) Vg(km/s)
1.100000000000000089e+00 1.009640000000000093e+00
1.000000000000000000e+00 1.002850000000000019e+00
9.000000000000000222e-01 1.040550000000000086e+00
8.000000000000000444e-01 1.231039999999999912e+00
6.999999999999999556e-01 9.385599999999999499e-01
5.999999999999999778e-01 9.005100000000000326e-01
5.000000000000000000e-01 1.024759999999999893e+00
4.000000000000000222e-01 9.945300000000000251e-01
2.999999999999999889e-01 1.067090000000000094e+00
