# period(s) Vg(km/s)
1.100000000000000089e+00 1.617420000000000080e+00
1.000000000000000000e+00 1.609939999999999927e+00
9.000000000000000222e-01 1.588079999999999936e+00
8.000000000000000444e-01 1.574650000000000105e+00
6.999999999999999556e-01 1.533840000000000092e+00
5.999999999999999778e-01 1.491290000000000004e+00
5.000000000000000000e-01 1.546229999999999993e+00
4.000000000000000222e-01 1.550100000000000033e+00
2.999999999999999889e-01 1.403480000000000061e+00
