# period(s) Vg(km/s)
1.100000000000000089e+00 8.705600000000000005e-01
1.000000000000000000e+00 8.509100000000000552e-01
9.000000000000000222e-01 8.358200000000000074e-01
8.000000000000000444e-01 8.845899999999999874e-01
6.999999999999999556e-01 8.487500000000000044e-01
5.999999999999999778e-01 8.273700000000000498e-01
5.000000000000000000e-01 8.567399999999999460e-01
4.000000000000000222e-01 7.701400000000000468e-01
2.999999999999999889e-01 8.422800000000000287e-01
