# period(s) Vg(km/s)
1.100000000000000089e+00 1.263120000000000021e+00
1.000000000000000000e+00 1.289220000000000033e+00
9.000000000000000222e-01 1.389280000000000070e+00
8.000000000000000444e-01 1.229360000000000008e+00
6.999999999999999556e-01 1.228520000000000056e+00
5.999999999999999778e-01 1.411429999999999962e+00
5.000000000000000000e-01 1.370619999999999949e+00
4.000000000000000222e-01 1.507679999999999909e+00
2.999999999999999889e-01 1.065530000000000088e+00
