# period(s) Vg(km/s)
1.100000000000000089e+00 1.079990000000000006e+00
1.000000000000000000e+00 1.483630000000000004e+00
9.000000000000000222e-01 1.392840000000000078e+00
8.000000000000000444e-01 1.454539999999999944e+00
6.999999999999999556e-01 1.439349999999999907e+00
5.999999999999999778e-01 1.435219999999999940e+00
5.000000000000000000e-01 1.379599999999999937e+00
4.000000000000000222e-01 1.445330000000000004e+00
2.999999999999999889e-01 1.441589999999999927e+00
