# period(s) Vg(km/s)
1.100000000000000089e+00 9.771800000000000486e-01
1.000000000000000000e+00 1.070850000000000080e+00
9.000000000000000222e-01 1.052189999999999959e+00
8.000000000000000444e-01 1.125799999999999912e+00
6.999999999999999556e-01 1.064370000000000038e+00
5.999999999999999778e-01 1.111490000000000089e+00
5.000000000000000000e-01 1.031959999999999988e+00
4.000000000000000222e-01 9.341800000000000104e-01
2.999999999999999889e-01 9.446600000000000552e-01
