# period(s) Vg(km/s)
1.100000000000000089e+00 7.088400000000000256e-01
1.000000000000000000e+00 6.902800000000000047e-01
9.000000000000000222e-01 6.759100000000000108e-01
8.000000000000000444e-01 6.910199999999999676e-01
6.999999999999999556e-01 6.419399999999999551e-01
5.999999999999999778e-01 6.601299999999999946e-01
5.000000000000000000e-01 6.684499999999999886e-01
4.000000000000000222e-01 6.881199999999999539e-01
2.999999999999999889e-01 7.169499999999999762e-01
