# frequency(Hz) HVamp
2.000000000000000042e-02 1.304405999999999954e+00
2.043777802275861116e-02 1.320405000000000051e+00
2.088513892042544867e-02 1.327172000000000018e+00
2.134229185993890415e-02 1.317152000000000100e+00
2.180945121728470465e-02 1.287239999999999940e+00
2.228683671448790371e-02 1.239023999999999903e+00
2.277467095838639488e-02 1.176963999999999899e+00
2.327318386720582041e-02 1.106467000000000089e+00
2.378260869151607032e-02 1.033079000000000081e+00
2.430318396985316209e-02 9.615839999999999943e-01
2.483515418061077798e-02 8.942390000000000061e-01
2.537876860438217572e-02 8.297889999999999988e-01
2.593428185548686538e-02 7.648470000000000546e-01
2.650195524800330604e-02 6.971330000000000027e-01
2.708205410122367304e-02 6.280780000000000252e-01
2.767485116257483238e-02 5.627159999999999940e-01
2.828062296556268368e-02 5.075049999999999839e-01
2.889965516642458918e-02 4.677839999999999776e-01
2.953223712425469966e-02 4.460470000000000268e-01
3.017866585007221089e-02 4.419060000000000210e-01
3.083924344304486698e-02 4.531009999999999760e-01
3.151428172097601316e-02 4.762469999999999759e-01
3.220409460893151193e-02 5.078650000000000109e-01
3.290900679366954434e-02 5.466280000000000028e-01
3.362935008254323843e-02 5.949029999999999596e-01
3.436545982617606604e-02 6.575069999999999526e-01
3.511768145762538679e-02 7.384140000000000148e-01
3.588636982920923035e-02 8.369809999999999750e-01
3.667188287528685281e-02 9.457250000000000378e-01
3.747459035401046190e-02 1.052308000000000021e+00
3.829486888200696326e-02 1.145076999999999900e+00
3.913310161841203338e-02 1.218360000000000110e+00
3.998968266187323539e-02 1.273562000000000083e+00
4.086501260624340881e-02 1.315112000000000059e+00
4.175950326235679244e-02 1.345563999999999982e+00
4.267357455111880221e-02 1.364786000000000055e+00
4.360765235805109941e-02 1.373132000000000019e+00
4.456217573218773653e-02 1.373534999999999950e+00
4.553759360593897382e-02 1.368600000000000039e+00
4.653436264861679494e-02 1.356732999999999967e+00
4.755294901990994583e-02 1.333213999999999899e+00
4.859383060501651364e-02 1.294567999999999941e+00
4.965749734357217948e-02 1.241678000000000059e+00
5.074444382592605690e-02 1.180220000000000047e+00
5.185518671652646766e-02 1.118689999999999962e+00
5.299023919793973553e-02 1.064936000000000105e+00
5.415013688613103116e-02 1.023292000000000090e+00
5.533542508618215922e-02 9.940130000000000354e-01
5.654665825930951795e-02 9.746029999999999971e-01
5.778440269534190765e-02 9.612330000000000041e-01
5.904923992113619846e-02 9.491859999999999742e-01
6.034176368113722960e-02 9.332080000000000375e-01
6.166257977365023624e-02 9.091930000000000289e-01
6.301230579922413588e-02 8.761879999999999669e-01
6.439157495481964699e-02 8.365240000000000453e-01
6.580103648476649802e-02 7.940920000000000201e-01
6.724135160227064090e-02 7.521870000000000500e-01
6.871319291929786632e-02 7.123350000000000515e-01
7.021724865648072689e-02 6.746710000000000207e-01
7.175422799231455373e-02 6.392090000000000272e-01
7.332484622679873165e-02 6.067770000000000108e-01
7.492985067379918929e-02 5.786949999999999594e-01
7.656998328017844413e-02 5.554419999999999913e-01
7.824601847091161577e-02 5.359800000000000120e-01
7.995873489609482687e-02 5.184039999999999759e-01
8.170894587125514252e-02 5.008399999999999519e-01
8.349746848200181870e-02 4.818239999999999745e-01
8.532513483931059017e-02 4.607800000000000229e-01
8.719280666320453066e-02 4.387909999999999866e-01
8.910136197668877545e-02 4.186770000000000214e-01
9.105169441740208758e-02 4.038479999999999848e-01
