# frequency(Hz) HVamp
2.000000000000000042e-02 1.406087000000000087e+00
2.043777802275861116e-02 1.402400000000000091e+00
2.088513892042544867e-02 1.405961999999999934e+00
2.134229185993890415e-02 1.413802000000000003e+00
2.180945121728470465e-02 1.421791000000000027e+00
2.228683671448790371e-02 1.426598000000000033e+00
2.277467095838639488e-02 1.427221000000000073e+00
2.327318386720582041e-02 1.424983000000000111e+00
2.378260869151607032e-02 1.422214000000000089e+00
2.430318396985316209e-02 1.421079999999999899e+00
2.483515418061077798e-02 1.423208999999999946e+00
2.537876860438217572e-02 1.429367999999999972e+00
2.593428185548686538e-02 1.439135000000000053e+00
2.650195524800330604e-02 1.450990000000000002e+00
2.708205410122367304e-02 1.463170000000000082e+00
2.767485116257483238e-02 1.474607999999999919e+00
2.828062296556268368e-02 1.484715999999999925e+00
2.889965516642458918e-02 1.492491999999999930e+00
2.953223712425469966e-02 1.496507000000000032e+00
3.017866585007221089e-02 1.495910000000000073e+00
3.083924344304486698e-02 1.491271999999999931e+00
3.151428172097601316e-02 1.484723000000000015e+00
3.220409460893151193e-02 1.479411999999999949e+00
3.290900679366954434e-02 1.478296999999999972e+00
3.362935008254323843e-02 1.482733000000000079e+00
3.436545982617606604e-02 1.491551999999999989e+00
3.511768145762538679e-02 1.501031999999999922e+00
3.588636982920923035e-02 1.506110000000000060e+00
3.667188287528685281e-02 1.502787000000000095e+00
3.747459035401046190e-02 1.490378999999999898e+00
3.829486888200696326e-02 1.471862000000000004e+00
3.913310161841203338e-02 1.452123999999999970e+00
3.998968266187323539e-02 1.435707000000000066e+00
4.086501260624340881e-02 1.425079999999999902e+00
4.175950326235679244e-02 1.419602000000000031e+00
4.267357455111880221e-02 1.415988000000000024e+00
4.360765235805109941e-02 1.410876999999999937e+00
4.456217573218773653e-02 1.403656000000000015e+00
4.553759360593897382e-02 1.396509999999999918e+00
4.653436264861679494e-02 1.391637000000000013e+00
4.755294901990994583e-02 1.388385999999999898e+00
4.859383060501651364e-02 1.383461000000000052e+00
4.965749734357217948e-02 1.374074000000000018e+00
5.074444382592605690e-02 1.359949999999999992e+00
5.185518671652646766e-02 1.343749000000000082e+00
5.299023919793973553e-02 1.330003000000000046e+00
5.415013688613103116e-02 1.322535000000000016e+00
5.533542508618215922e-02 1.322235999999999967e+00
5.654665825930951795e-02 1.326570999999999945e+00
5.778440269534190765e-02 1.330783999999999967e+00
5.904923992113619846e-02 1.329814999999999969e+00
6.034176368113722960e-02 1.320284000000000013e+00
6.166257977365023624e-02 1.301978999999999997e+00
6.301230579922413588e-02 1.277392000000000083e+00
6.439157495481964699e-02 1.249147999999999925e+00
6.580103648476649802e-02 1.219060999999999950e+00
6.724135160227064090e-02 1.189276000000000000e+00
6.871319291929786632e-02 1.162989000000000051e+00
7.021724865648072689e-02 1.143942999999999932e+00
7.175422799231455373e-02 1.134419999999999984e+00
7.332484622679873165e-02 1.132789999999999964e+00
7.492985067379918929e-02 1.133329000000000031e+00
7.656998328017844413e-02 1.129148999999999958e+00
7.824601847091161577e-02 1.116174999999999917e+00
7.995873489609482687e-02 1.095914000000000055e+00
8.170894587125514252e-02 1.074869999999999992e+00
8.349746848200181870e-02 1.060321999999999987e+00
8.532513483931059017e-02 1.056119999999999948e+00
8.719280666320453066e-02 1.061531999999999920e+00
8.910136197668877545e-02 1.072785000000000100e+00
9.105169441740208758e-02 1.085326999999999931e+00
9.304472101470850909e-02 1.095363000000000087e+00
9.508136492722282784e-02 1.100556000000000090e+00
9.716259003207046441e-02 1.100106000000000028e+00
9.928937600698042876e-02 1.094268999999999936e+00
1.014627169666056788e-01 1.083936000000000011e+00
1.036836198025345573e-01 1.070615000000000094e+00
1.059531470945422049e-01 1.056184000000000012e+00
1.082723426204657002e-01 1.042181999999999942e+00
1.106423073612318730e-01 1.029419000000000084e+00
1.130641434367904014e-01 1.018437999999999954e+00
1.155389888050807612e-01 1.010113999999999956e+00
1.180680199308263012e-01 1.005549000000000026e+00
1.206523964642573915e-01 1.005297000000000107e+00
1.232933427266421494e-01 1.008802999999999894e+00
1.259921091142061633e-01 1.014582000000000095e+00
1.287499385219043613e-01 1.020966999999999958e+00
1.315681276210838024e-01 1.026740999999999904e+00
1.344480149355610776e-01 1.031263999999999958e+00
1.373909270603933253e-01 1.034418999999999977e+00
1.403982677661723133e-01 1.036666000000000087e+00
1.434714465996406174e-01 1.039107999999999921e+00
1.466118729226930095e-01 1.043477999999999906e+00
1.498210387691902012e-01 1.051819000000000059e+00
1.531004603883944215e-01 1.065709000000000017e+00
1.564516759885790365e-01 1.085328999999999988e+00
1.598762174374112610e-01 1.109172999999999965e+00
1.633757347823671657e-01 1.134775000000000089e+00
1.669518482487836186e-01 1.159664999999999946e+00
1.706062493069121222e-01 1.181734000000000062e+00
1.743406480276755433e-01 1.199429999999999996e+00
1.781567686922972404e-01 1.212485000000000035e+00
1.820564109071452219e-01 1.222285999999999984e+00
1.860414236112984399e-01 1.231054000000000093e+00
1.901136708649468487e-01 1.240836000000000050e+00
1.942750635716576912e-01 1.252887000000000084e+00
1.985275213739692568e-01 1.266882000000000064e+00
2.028730886819132551e-01 1.280504000000000087e+00
2.073137384534022021e-01 1.290326000000000084e+00
2.118516148918974384e-01 1.293749000000000038e+00
2.164888283105038391e-01 1.290581999999999896e+00
2.212275340673810209e-01 1.283268999999999993e+00
2.260699835805370650e-01 1.275717999999999908e+00
2.310183752015635139e-01 1.271590999999999916e+00
2.360751096568884100e-01 1.273093999999999948e+00
2.412425341466744866e-01 1.280772999999999939e+00
2.465230998307618715e-01 1.293525999999999954e+00
2.519191833183147544e-01 1.308167000000000080e+00
2.574334553825345373e-01 1.319595000000000073e+00
2.630683822583526066e-01 1.322896000000000072e+00
2.688266710467492326e-01 1.316341999999999901e+00
2.747110108843249798e-01 1.302403999999999895e+00
2.807241335168895180e-01 1.285902000000000100e+00
2.868688920234096495e-01 1.271444999999999936e+00
2.931481028187655768e-01 1.261705000000000076e+00
2.995647922697904919e-01 1.256567999999999907e+00
3.061219491886544297e-01 1.253351000000000104e+00
3.128225983045015424e-01 1.248213999999999935e+00
3.196699982673885665e-01 1.238127999999999895e+00
3.266672524899394969e-01 1.222182000000000102e+00
3.338175913859038335e-01 1.201157999999999948e+00
3.411245032800827026e-01 1.175721999999999934e+00
3.485912903071751723e-01 1.145273999999999903e+00
3.562216425308692980e-01 1.109021000000000035e+00
3.640189144227933826e-01 1.068059000000000092e+00
3.719868599361595973e-01 1.026124000000000036e+00
3.801292743636255911e-01 9.883349999999999635e-01
3.884498326752345854e-01 9.590149999999999508e-01
3.969526737144291051e-01 9.398919999999999497e-01
4.056414997215270768e-01 9.294339999999999824e-01
4.145204868460213854e-01 9.236240000000000006e-01
4.235940173275368759e-01 9.179730000000000389e-01
4.328659535344370757e-01 9.095769999999999689e-01
4.423408678727827614e-01 8.979589999999999517e-01
4.520233696082087693e-01 8.844079999999999719e-01
4.619176604055267865e-01 8.704840000000000355e-01
4.720285331807737017e-01 8.567700000000000315e-01
4.823605567984378673e-01 8.427449999999999664e-01
4.929189725005434508e-01 8.276609999999999800e-01
5.037085542305222985e-01 8.114419999999999966e-01
5.147340034826902722e-01 7.947670000000000012e-01
5.260010193899755659e-01 7.783809999999999896e-01
5.375147682182568332e-01 7.624140000000000361e-01
5.492803329078241870e-01 7.464269999999999516e-01
5.613033013614973088e-01 7.302440000000000042e-01
5.735898580135665448e-01 7.146630000000000482e-01
5.861448258358571417e-01 7.012690000000000312e-01
5.989749143316128732e-01 6.915440000000000476e-01
6.120861303119130570e-01 6.861629999999999674e-01
6.254839682204105245e-01 6.849279999999999813e-01
6.391749019026319312e-01 6.871049999999999658e-01
6.531657310067570110e-01 6.918729999999999603e-01
6.674631727194452191e-01 6.987100000000000533e-01
6.820728740300071591e-01 7.076599999999999557e-01
6.970030263871405118e-01 7.193389999999999507e-01
7.122593364734473020e-01 7.344580000000000553e-01
7.278502433567288765e-01 7.528920000000000057e-01
7.437819826252529687e-01 7.727850000000000552e-01
7.600626595656545526e-01 7.905349999999999877e-01
7.766996323880640540e-01 8.021610000000000129e-01
7.937005574159013976e-01 8.051880000000000148e-01
8.110740810733430006e-01 7.993879999999999875e-01
8.288272757110509703e-01 7.861719999999999819e-01
8.469695429752346350e-01 7.679200000000000470e-01
8.655086161382736787e-01 7.479719999999999702e-01
8.844540397880493732e-01 7.306820000000000537e-01
9.038134601323364326e-01 7.205650000000000110e-01
9.235972635660274488e-01 7.205840000000000023e-01
