# frequency(Hz) HVamp
2.000000000000000042e-02 1.167961000000000027e+00
2.043777802275861116e-02 1.178663000000000016e+00
2.088513892042544867e-02 1.192309000000000063e+00
2.134229185993890415e-02 1.208147000000000082e+00
2.180945121728470465e-02 1.224415999999999949e+00
2.228683671448790371e-02 1.240007999999999999e+00
2.277467095838639488e-02 1.256135000000000002e+00
2.327318386720582041e-02 1.275821000000000094e+00
2.378260869151607032e-02 1.300737999999999950e+00
2.430318396985316209e-02 1.330732999999999944e+00
2.483515418061077798e-02 1.365302999999999933e+00
2.537876860438217572e-02 1.403070000000000039e+00
2.593428185548686538e-02 1.441510999999999987e+00
2.650195524800330604e-02 1.478715999999999919e+00
2.708205410122367304e-02 1.514593999999999996e+00
2.767485116257483238e-02 1.549738999999999978e+00
2.828062296556268368e-02 1.584421000000000079e+00
2.889965516642458918e-02 1.619159999999999933e+00
2.953223712425469966e-02 1.654832999999999998e+00
3.017866585007221089e-02 1.691372000000000098e+00
3.083924344304486698e-02 1.726971000000000034e+00
3.151428172097601316e-02 1.759241999999999972e+00
3.220409460893151193e-02 1.786915000000000031e+00
3.290900679366954434e-02 1.810270999999999963e+00
3.362935008254323843e-02 1.830448000000000075e+00
3.436545982617606604e-02 1.848934000000000077e+00
3.511768145762538679e-02 1.867722000000000104e+00
3.588636982920923035e-02 1.889807999999999932e+00
3.667188287528685281e-02 1.918504999999999905e+00
3.747459035401046190e-02 1.954688999999999899e+00
3.829486888200696326e-02 1.994879999999999987e+00
3.913310161841203338e-02 2.032274000000000136e+00
3.998968266187323539e-02 2.059124999999999872e+00
4.086501260624340881e-02 2.068331000000000142e+00
4.175950326235679244e-02 2.054895000000000138e+00
4.267357455111880221e-02 2.018511000000000166e+00
4.360765235805109941e-02 1.965840999999999950e+00
4.456217573218773653e-02 1.909205000000000041e+00
4.553759360593897382e-02 1.860568999999999917e+00
4.653436264861679494e-02 1.824886999999999926e+00
4.755294901990994583e-02 1.799679999999999946e+00
4.859383060501651364e-02 1.779859000000000080e+00
4.965749734357217948e-02 1.761111000000000093e+00
5.074444382592605690e-02 1.742207999999999979e+00
5.185518671652646766e-02 1.724531000000000036e+00
5.299023919793973553e-02 1.708747000000000016e+00
5.415013688613103116e-02 1.693434000000000106e+00
5.533542508618215922e-02 1.676148999999999889e+00
5.654665825930951795e-02 1.654665000000000052e+00
5.778440269534190765e-02 1.627367000000000008e+00
5.904923992113619846e-02 1.593599999999999905e+00
6.034176368113722960e-02 1.554680999999999980e+00
6.166257977365023624e-02 1.513918000000000097e+00
6.301230579922413588e-02 1.474877999999999911e+00
6.439157495481964699e-02 1.440366000000000035e+00
6.580103648476649802e-02 1.412415999999999894e+00
6.724135160227064090e-02 1.392316000000000109e+00
6.871319291929786632e-02 1.380857000000000001e+00
7.021724865648072689e-02 1.378454000000000068e+00
7.175422799231455373e-02 1.385215000000000085e+00
7.332484622679873165e-02 1.400883000000000100e+00
7.492985067379918929e-02 1.424077000000000037e+00
