# period(s) Vg(km/s)
1.100000000000000089e+00 1.040470000000000006e+00
1.000000000000000000e+00 9.986399999999999721e-01
9.000000000000000222e-01 1.049320000000000030e+00
8.000000000000000444e-01 1.068219999999999947e+00
6.999999999999999556e-01 1.034839999999999982e+00
5.999999999999999778e-01 1.087089999999999890e+00
5.000000000000000000e-01 1.179720000000000102e+00
4.000000000000000222e-01 1.013600000000000056e+00
2.999999999999999889e-01 1.167659999999999920e+00
