# period(s) Vg(km/s)
1.100000000000000089e+00 1.543679999999999941e+00
1.000000000000000000e+00 1.510850000000000026e+00
9.000000000000000222e-01 1.491330000000000044e+00
8.000000000000000444e-01 1.376659999999999995e+00
6.999999999999999556e-01 1.140139999999999931e+00
5.999999999999999778e-01 1.230920000000000014e+00
5.000000000000000000e-01 1.197789999999999910e+00
4.000000000000000222e-01 1.111920000000000019e+00
2.999999999999999889e-01 1.069050000000000056e+00
